function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),1000,0.000107,0.000107
<method 'get' of 'dict' objects> (~:0),63811192,2.039037,2.039037
<method 'setdefault' of 'dict' objects> (~:0),466,0.000034,0.000034
<method 'items' of 'dict' objects> (~:0),507100,0.030567,0.030567
<method 'values' of 'dict' objects> (~:0),501027,0.028514,0.028514
<method 'append' of 'list' objects> (~:0),8282873,0.339167,0.339167
<method 'insert' of 'list' objects> (~:0),1939,0.000239,0.000239
<method 'extend' of 'list' objects> (~:0),3236,0.000325,0.000325
<method 'pop' of 'list' objects> (~:0),2402,0.000411,0.000411
<method 'sort' of 'list' objects> (~:0),884,0.000149,0.000149
<method 'join' of 'str' objects> (~:0),3196,0.000712,0.000712
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),20202,0.003055,0.005315
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),472563,0.019190,0.019190
<built-in method builtins.isinstance> (~:0),4008,0.000597,0.000597
<built-in method builtins.len> (~:0),3680777,0.139995,0.139995
<built-in method builtins.min> (~:0),506254,0.199712,0.390469
<built-in method builtins.next> (~:0),9344,0.001374,0.003662
<built-in method builtins.round> (~:0),4000,0.001600,0.001600
<built-in method builtins.sorted> (~:0),999678,0.634660,0.962320
<built-in method builtins.sum> (~:0),12010,0.009650,0.036608
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000004,0.000009
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000001
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),9,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),9,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000014,0.000014
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),360344093,49.176227,49.176227
