function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),3654071,0.160729,0.160729
<method 'setdefault' of 'dict' objects> (~:0),400,0.000034,0.000034
<method 'items' of 'dict' objects> (~:0),16716,0.001119,0.001119
<method 'values' of 'dict' objects> (~:0),2551,0.000204,0.000204
<method 'append' of 'list' objects> (~:0),427333,0.022218,0.022218
<method 'insert' of 'list' objects> (~:0),66026,0.003946,0.003946
<method 'extend' of 'list' objects> (~:0),3323,0.000311,0.000311
<method 'pop' of 'list' objects> (~:0),2551,0.000314,0.000314
<method 'sort' of 'list' objects> (~:0),9868,0.004948,0.007736
<method 'join' of 'str' objects> (~:0),3238,0.000674,0.000674
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),21576,0.003720,0.006487
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),489800,0.022732,0.022732
<built-in method builtins.isinstance> (~:0),4008,0.000406,0.000406
<built-in method builtins.len> (~:0),1274966,0.040760,0.040760
<built-in method builtins.max> (~:0),12,0.000002,0.000002
<built-in method builtins.min> (~:0),11436,0.002421,0.006018
<built-in method builtins.next> (~:0),10305,0.001653,0.003950
<built-in method builtins.round> (~:0),4000,0.000982,0.000982
<built-in method builtins.sorted> (~:0),14652,0.016938,0.025852
<built-in method builtins.sum> (~:0),14755,0.013112,0.046430
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000003
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000012,0.000012
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),302456,0.052732,0.052732
<built-in method math.isinf> (~:0),148766,0.007095,0.007095
<built-in method _bisect.bisect_left> (~:0),42021,0.004899,0.005834
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000015
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000006,0.000018
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000141
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000003,0.000063
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000023,0.000048
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.006053,0.023972
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2244,0.002488,0.005842
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2551,0.007548,0.019840
FCFSAuto (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:28),2551,0.004898,0.043222
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),489792,0.070356,0.093118
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:65),988,0.007751,0.019303
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000236,0.000306
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2551,0.028722,0.310704
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.001367,0.001432
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1669,0.007859,2.042524
