function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),3639335,0.155240,0.155240
<method 'setdefault' of 'dict' objects> (~:0),352,0.000029,0.000029
<method 'items' of 'dict' objects> (~:0),16688,0.001094,0.001094
<method 'values' of 'dict' objects> (~:0),2546,0.000202,0.000202
<method 'append' of 'list' objects> (~:0),427518,0.021658,0.021658
<method 'insert' of 'list' objects> (~:0),65961,0.003872,0.003872
<method 'extend' of 'list' objects> (~:0),3329,0.000299,0.000299
<method 'pop' of 'list' objects> (~:0),2546,0.000299,0.000299
<method 'sort' of 'list' objects> (~:0),9860,0.004827,0.007489
<method 'join' of 'str' objects> (~:0),3226,0.000644,0.000644
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000000,0.000000
<built-in method builtins.any> (~:0),25598,0.004284,0.007687
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),488840,0.021258,0.021258
<built-in method builtins.isinstance> (~:0),4008,0.000381,0.000381
<built-in method builtins.len> (~:0),1274599,0.040314,0.040314
<built-in method builtins.max> (~:0),12,0.000002,0.000002
<built-in method builtins.min> (~:0),11467,0.002353,0.005887
<built-in method builtins.next> (~:0),13488,0.002028,0.004470
<built-in method builtins.round> (~:0),4000,0.000946,0.000946
<built-in method builtins.sorted> (~:0),14652,0.016687,0.025558
<built-in method builtins.sum> (~:0),14730,0.012843,0.045462
basename (<frozen posixpath>:140),4,0.000005,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000010
normcase (<frozen posixpath>:52),12,0.000004,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000006
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),302252,0.049660,0.049660
<built-in method math.isinf> (~:0),148584,0.006824,0.006824
<built-in method _bisect.bisect_left> (~:0),41998,0.004783,0.005741
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000016
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000007,0.000020
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000149
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000005,0.000062
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000026,0.000054
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.005997,0.023718
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2226,0.002407,0.005726
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2546,0.007263,0.018681
FCFSAuto (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:28),2546,0.004846,0.042062
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),488832,0.066131,0.087421
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:65),988,0.007388,0.018318
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000212,0.000283
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2546,0.027837,0.305310
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.001283,0.001346
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1666,0.007722,2.019091
