function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),281210182,14.376091,14.376091
<method 'get' of 'dict' objects> (~:0),182696046,7.903570,7.903570
<method 'setdefault' of 'dict' objects> (~:0),432,0.000036,0.000036
<method 'items' of 'dict' objects> (~:0),35813669,1.617793,1.617793
<method 'values' of 'dict' objects> (~:0),839203,0.054071,0.054071
<method 'append' of 'list' objects> (~:0),29393868,1.499332,1.499332
<method 'insert' of 'list' objects> (~:0),1757339,0.106189,0.106189
<method 'extend' of 'list' objects> (~:0),3382,0.000405,0.000405
<method 'pop' of 'list' objects> (~:0),2557,0.000651,0.000651
<method 'sort' of 'list' objects> (~:0),28825062,24.968932,45.286098
<method 'join' of 'str' objects> (~:0),3240,0.000888,0.000888
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),32464,0.005618,0.009425
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),502950,0.023096,0.023096
<built-in method builtins.isinstance> (~:0),4008,0.001066,0.001066
<built-in method builtins.len> (~:0),62328602,2.519399,2.519399
<built-in method builtins.max> (~:0),32393592,3.008289,3.008289
<built-in method builtins.min> (~:0),3555274,1.539184,2.740310
<built-in method builtins.next> (~:0),7845,0.001425,0.003777
<built-in method builtins.round> (~:0),4000,0.002844,0.002844
<built-in method builtins.sorted> (~:0),2087495,4.577979,8.673220
<built-in method builtins.sum> (~:0),12785,0.012292,0.046466
basename (<frozen posixpath>:140),4,0.000004,0.000008
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
