function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),102760,0.013820,0.013820
<method 'get' of 'dict' objects> (~:0),45973372,4.893591,4.893591
<method 'setdefault' of 'dict' objects> (~:0),27398,0.006027,0.006027
<method 'items' of 'dict' objects> (~:0),41931,0.007893,0.007893
<method 'values' of 'dict' objects> (~:0),36365,0.011016,0.011016
<method 'append' of 'list' objects> (~:0),6669391,0.843921,0.843921
<method 'insert' of 'list' objects> (~:0),25524,0.039848,0.039848
<method 'extend' of 'list' objects> (~:0),122694,0.056973,0.075677
<method 'pop' of 'list' objects> (~:0),36365,0.037294,0.037294
<method 'sort' of 'list' objects> (~:0),12906,0.008769,0.008769
<method 'join' of 'str' objects> (~:0),39055,0.016276,0.016276
<method 'find' of 'str' objects> (~:0),4,0.000012,0.000012
<method 'rfind' of 'str' objects> (~:0),12,0.000004,0.000004
<built-in method sys._getframe> (~:0),4,0.000002,0.000002
<built-in method builtins.getattr> (~:0),28846,0.008356,0.008356
<built-in method builtins.hasattr> (~:0),8,0.000004,0.000004
<built-in method builtins.isinstance> (~:0),43372,0.012487,0.012487
<built-in method builtins.len> (~:0),180169,0.030120,0.030120
<built-in method builtins.max> (~:0),2601512,0.246166,0.246166
<built-in method builtins.min> (~:0),1081946,0.166492,0.321998
<built-in method builtins.next> (~:0),42667,0.018435,0.501265
<built-in method builtins.round> (~:0),43356,0.033557,0.033557
<built-in method builtins.sorted> (~:0),36365,0.039881,0.084552
<built-in method builtins.sum> (~:0),181825,0.521504,1.413709
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000008,0.000008
<built-in method posix.fspath> (~:0),20,0.000004,0.000004
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000163,0.000163
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000003,0.000003
<built-in method _bisect.bisect_left> (~:0),28210,0.098240,0.163869
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000005,0.000039
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000014,0.000553
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000028,0.000083
