function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10392,0.008002,0.016910
__get_key_from_state (new_monitors.py:65),10392,0.007543,0.007543
schedule (easy_backfilling.py:14),4601,0.069737,40.976091
<lambda> (easy_backfilling.py:31),276480,0.021623,0.021623
<listcomp> (easy_backfilling.py:40),4320,0.021519,0.027031
<listcomp> (easy_backfilling.py:48),723293,0.230489,0.290491
<listcomp> (easy_backfilling.py:52),242,0.000132,0.000157
<listcomp> (easy_backfilling.py:57),8,0.000008,0.000009
backfill (easy_backfilling.py:21),4320,0.707858,38.288628
record_backfill (easy_backfilling.py:61),250,0.000979,0.001223
<listcomp> (fcfs.py:19),750,0.001179,0.001603
schedule (fcfs.py:10),4601,0.025736,2.326999
setup_callback (timeout_policy.py:28),4900,0.005833,0.055596
callback (timeout_policy.py:32),4900,0.023543,0.108909
_rm_socket (context.py:283),1,0.000019,0.000033
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000001
get_origin (typing_extensions.py:1529),2,0.000003,0.000003
__del__ (socket.py:184),1,0.000004,0.000004
close (socket.py:245),1,0.000061,0.000094
send (socket.py:623),2486,0.144719,0.144719
_deserialize (socket.py:808),2485,0.003904,0.452703
send_json (socket.py:992),2486,0.020129,0.252770
<lambda> (socket.py:1032),2485,0.014354,0.448799
recv_json (socket.py:1011),2485,2.216716,2.669419
dumps (jsonapi.py:20),2486,0.011834,0.087922
loads (jsonapi.py:28),2485,0.017289,0.434445
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000007,0.000008
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000004,0.000007
_collect_type_vars (typing_extensions.py:3424),1,0.000006,0.000023
__init__ (protocol.py:571),931,0.003412,0.005315
__init__ (protocol.py:651),1,0.000003,0.000005
__init__ (protocol.py:729),1000,0.004930,0.090107
_get_data_dict (protocol.py:745),1000,0.003198,0.018962
__init__ (protocol.py:776),4900,0.008656,0.013165
_get_data_dict (protocol.py:785),931,0.001650,0.001650
__init__ (protocol.py:933),20,0.000088,0.000768
