function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10588,0.008294,0.016542
__get_key_from_state (new_monitors.py:65),10588,0.007078,0.007078
schedule (easy_backfilling.py:14),4664,0.072522,40.726826
<lambda> (easy_backfilling.py:31),276800,0.021206,0.021206
<listcomp> (easy_backfilling.py:40),4325,0.021739,0.026852
<listcomp> (easy_backfilling.py:48),727345,0.239884,0.305459
<listcomp> (easy_backfilling.py:52),242,0.000169,0.000194
<listcomp> (easy_backfilling.py:57),8,0.000009,0.000010
backfill (easy_backfilling.py:21),4325,0.710427,38.023221
record_backfill (easy_backfilling.py:61),250,0.001066,0.001311
<listcomp> (fcfs.py:19),750,0.001245,0.001683
schedule (fcfs.py:10),4664,0.029310,2.338697
setup_callback (timeout_policy.py:28),4900,0.005941,0.053409
callback (timeout_policy.py:32),4900,0.020054,0.114619
_rm_socket (context.py:283),1,0.000020,0.000034
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000001
get_origin (typing_extensions.py:1529),2,0.000002,0.000003
__del__ (socket.py:184),1,0.000004,0.000004
close (socket.py:245),1,0.000063,0.000097
send (socket.py:623),2500,0.146211,0.146211
_deserialize (socket.py:808),2499,0.004254,0.454971
send_json (socket.py:992),2500,0.019600,0.256355
<lambda> (socket.py:1032),2499,0.013970,0.450717
recv_json (socket.py:1011),2499,2.289304,2.744275
dumps (jsonapi.py:20),2500,0.011719,0.090544
loads (jsonapi.py:28),2499,0.016952,0.436747
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000008,0.000009
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000002,0.000005
_collect_type_vars (typing_extensions.py:3424),1,0.000005,0.000020
__init__ (protocol.py:571),931,0.003537,0.005961
__init__ (protocol.py:651),1,0.000003,0.000006
__init__ (protocol.py:729),1000,0.005122,0.087434
_get_data_dict (protocol.py:745),1000,0.003889,0.019365
__init__ (protocol.py:776),4900,0.008286,0.012546
_get_data_dict (protocol.py:785),931,0.001464,0.001464
__init__ (protocol.py:933),34,0.000156,0.001246
add_resource (protocol.py:946),360,0.000507,0.012018
_get_data_dict (protocol.py:954),34,0.000091,0.000581
__init__ (protocol.py:1022),2499,0.031244,0.044032
__call__ (protocol.py:1034),10433,0.060215,0.278355
is_connected (protocol.py:1069),4999,0.005696,0.005696
close (protocol.py:1086),1,0.000036,0.000136
send (protocol.py:1092),2500,0.016184,0.346102
recv (protocol.py:1109),2499,0.014743,2.805279
update_info (monitors.py:146),2000,0.035076,0.271367
update_complete_info (monitors.py:166),1000,0.011742,0.107883
on_simulation_ends (monitors.py:249),1,0.000011,0.000022
on_job_submitted (monitors.py:258),1000,0.002291,0.002291
on_job_completed (monitors.py:264),1000,0.013965,0.095735
on_simulation_ends (monitors.py:365),2,0.000084,0.001661
on_host_state_changed (monitors.py:370),21176,0.010449,0.211483
update_info (monitors.py:377),21304,0.131157,0.202553
on_simulation_ends (monitors.py:485),1,0.000023,0.000024
on_host_state_changed (monitors.py:550),10588,0.030521,0.043022
__get_key_from_state (monitors.py:566),10588,0.004963,0.004963
on_job_started (monitors.py:738),1000,0.001418,0.227949
on_job_completed (monitors.py:741),1000,0.001826,0.231064
on_host_state_changed (monitors.py:744),10588,0.010251,2.439310
update_info (monitors.py:747),12588,1.189328,2.884828
__new__ (procset.py:40),58980,0.034397,0.055103
__format__ (procset.py:64),1730,0.004399,0.005969
__len__ (procset.py:72),3460,0.001101,0.001101
__eq__ (procset.py:88),30869,0.003089,0.003089
__lt__ (procset.py:91),44168,0.003055,0.003055
__gt__ (procset.py:96),146089,0.009232,0.009232
__str__ (protocol.py:44),31744,0.013405,0.034127
__init__ (procset.py:109),5428,0.039659,0.413741
<genexpr> (procset.py:150),2764,0.001598,0.002596
<genexpr> (procset.py:154),2764,0.005151,0.012065
from_str (procset.py:125),1034,0.005463,0.068659
__str__ (procset.py:161),1034,0.000794,0.015966
<genexpr> (procset.py:173),2764,0.000963,0.008102
__format__ (procset.py:164),1034,0.003880,0.013555
__iter__ (procset.py:180),6328,0.004280,0.004280
<genexpr> (procset.py:246),5528,0.001403,0.004093
__len__ (procset.py:244),2068,0.001758,0.007337
_flatten (procset.py:328),141818,0.033753,0.115937
_merge_core (procset.py:338),93136,0.104624,0.306734
_merge (procset.py:370),57610,0.042737,0.378866
update (procset.py:521),360,0.000632,0.005417
_as_procint (procset.py:667),43448,0.036272,0.057662
_as_itvs (procset.py:681),44168,0.020570,0.082184
__init__ (simulator.py:74),276800,0.069955,0.069955
<listcomp> (simulator.py:147),22303,0.625845,1.470245
queue (simulator.py:144),22303,0.012650,1.482895
<genexpr> (simulator.py:156),547146,0.617738,0.931886
agenda (simulator.py:149),281125,0.767637,2.337582
platform (simulator.py:169),775840,0.086361,0.086361
is_running (simulator.py:174),22990,0.005181,0.005181
current_time (simulator.py:179),1164567,0.261382,0.416741
close (simulator.py:281),1,0.000033,0.002057
proceed_time (simulator.py:291),2499,0.011837,25.107980
set_callback (simulator.py:356),4900,0.011509,0.045930
<genexpr> (simulator.py:414),2000,0.013110,0.027689
allocate (simulator.py:383),1000,0.011424,1.901719
switch_on (simulator.py:491),165,0.000512,0.050188
