function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),278299976,12.814479,12.814479
<method 'get' of 'dict' objects> (~:0),180791517,6.802793,6.802793
<method 'setdefault' of 'dict' objects> (~:0),224,0.000017,0.000017
<method 'items' of 'dict' objects> (~:0),35602284,1.468349,1.468349
<method 'values' of 'dict' objects> (~:0),828274,0.046737,0.046737
<method 'append' of 'list' objects> (~:0),28860707,1.323557,1.323557
<method 'insert' of 'list' objects> (~:0),1707111,0.095180,0.095180
<method 'extend' of 'list' objects> (~:0),3387,0.000396,0.000396
<method 'pop' of 'list' objects> (~:0),2413,0.000899,0.000899
<method 'sort' of 'list' objects> (~:0),28471540,22.479633,40.243832
<method 'join' of 'str' objects> (~:0),3043,0.000868,0.000868
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),29824,0.004736,0.007865
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),464808,0.019442,0.019442
<built-in method builtins.isinstance> (~:0),4008,0.001474,0.001474
<built-in method builtins.len> (~:0),61564937,2.224044,2.224044
<built-in method builtins.max> (~:0),32154903,2.687319,2.687319
<built-in method builtins.min> (~:0),3526848,1.369037,2.424841
<built-in method builtins.next> (~:0),7624,0.001233,0.002604
<built-in method builtins.round> (~:0),4000,0.003630,0.003630
<built-in method builtins.sorted> (~:0),2060382,4.125718,7.754324
<built-in method builtins.sum> (~:0),12065,0.011113,0.038984
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),829846786,108.562218,108.562218
<built-in method math.isinf> (~:0),330703420,8.908394,8.908394
<built-in method _bisect.bisect_left> (~:0),1910,0.002469,0.003552
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000015
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000006,0.000020
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000137
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000003,0.000057
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000023,0.000048
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2043,0.002728,0.006668
_future_fcfs_seed_head (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_psas.py:147),2293,0.846288,131.749012
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000219,0.000286
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2413,0.038763,0.320341
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.002467,0.002526
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1563,0.014727,2318.920786
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),4,0.000142,0.000680
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2413,0.045834,0.068887
_append_planned_compute (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:94),405975,0.671960,1.087368
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:484),2413,0.049786,0.065449
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:82),2293,0.861254,132.191857
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:50),2413,0.006754,0.043861
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:138),464800,0.058344,0.077814
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:318),1000,0.007097,0.018086
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:206),2413,0.289055,0.747984
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:398),4826,0.010454,0.070989
_mark_timed_out_nodes (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:373),2413,0.005723,0.028050
