function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),1000,0.000081,0.000081
<method 'get' of 'dict' objects> (~:0),57642205,2.248415,2.248415
<method 'setdefault' of 'dict' objects> (~:0),418,0.000036,0.000036
<method 'items' of 'dict' objects> (~:0),451962,0.031369,0.031369
<method 'values' of 'dict' objects> (~:0),445597,0.028548,0.028548
<method 'append' of 'list' objects> (~:0),6874547,0.335343,0.335343
<method 'insert' of 'list' objects> (~:0),1986,0.000266,0.000266
<method 'extend' of 'list' objects> (~:0),3260,0.000357,0.000357
<method 'pop' of 'list' objects> (~:0),2486,0.000425,0.000425
<method 'sort' of 'list' objects> (~:0),965,0.000168,0.000168
<method 'join' of 'str' objects> (~:0),3297,0.000802,0.000802
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),18831,0.003357,0.005896
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),490008,0.022578,0.022578
<built-in method builtins.isinstance> (~:0),4008,0.000573,0.000573
<built-in method builtins.len> (~:0),3264053,0.144378,0.144378
<built-in method builtins.min> (~:0),453743,0.202654,0.408718
<built-in method builtins.next> (~:0),9418,0.001607,0.004024
<built-in method builtins.round> (~:0),4000,0.001578,0.001578
<built-in method builtins.sorted> (~:0),888770,0.582486,0.896696
<built-in method builtins.sum> (~:0),12430,0.011767,0.044359
basename (<frozen posixpath>:140),4,0.000005,0.000008
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),286588675,44.845059,44.845059
<built-in method math.isinf> (~:0),28446774,0.783848,0.783848
<built-in method _bisect.bisect_left> (~:0),2172,0.002220,0.003223
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000983,0.001046
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000017
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000007,0.000021
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000147
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000062
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000026,0.000052
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:24),2486,0.058286,165.228833
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2486,0.031843,0.323206
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2303,0.002761,0.006410
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1675,0.009796,165.572954
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),66,0.000469,0.002022
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000219,0.000290
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2486,0.044686,0.073888
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:82),2486,1.064764,163.841301
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:484),2486,0.055768,0.074088
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:50),2486,0.007019,0.056352
_append_planned_compute (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:94),442111,0.798188,1.274330
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:318),1000,0.007051,0.018324
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:206),2486,0.332842,0.841305
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:398),4972,0.011794,0.081944
update_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:176),2486,0.058618,0.065136
