function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10892,0.010252,0.020320
__get_key_from_state (new_monitors.py:65),10892,0.008778,0.008778
schedule (easy_backfilling.py:14),4843,0.110998,54.605393
<lambda> (easy_backfilling.py:31),291456,0.029733,0.029733
<listcomp> (easy_backfilling.py:40),4554,0.028643,0.036790
<listcomp> (easy_backfilling.py:48),815078,0.351415,0.447412
<listcomp> (easy_backfilling.py:52),223,0.000182,0.000206
<listcomp> (easy_backfilling.py:57),27,0.000048,0.000052
backfill (easy_backfilling.py:21),4554,1.147891,51.435928
record_backfill (easy_backfilling.py:61),250,0.001534,0.001958
<listcomp> (fcfs.py:19),750,0.001303,0.001779
schedule (fcfs.py:10),4843,0.039847,2.662470
setup_callback (timeout_policy.py:28),4900,0.006304,0.061790
callback (timeout_policy.py:32),4900,0.023113,0.158656
_rm_socket (context.py:283),1,0.000010,0.000024
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000001
get_origin (typing_extensions.py:1529),2,0.000002,0.000003
__del__ (socket.py:184),1,0.000009,0.000009
close (socket.py:245),1,0.001051,0.001074
send (socket.py:623),2603,0.186234,0.186234
_deserialize (socket.py:808),2602,0.005742,0.593182
send_json (socket.py:992),2603,0.024049,0.348991
<lambda> (socket.py:1032),2602,0.019578,0.587440
recv_json (socket.py:1011),2602,2.681017,3.274199
dumps (jsonapi.py:20),2603,0.029985,0.138708
loads (jsonapi.py:28),2602,0.021355,0.567862
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000007,0.000008
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000002,0.000005
_collect_type_vars (typing_extensions.py:3424),1,0.000005,0.000020
__init__ (protocol.py:571),944,0.003402,0.005339
__init__ (protocol.py:651),1,0.000007,0.000013
__init__ (protocol.py:729),1000,0.005417,0.095690
_get_data_dict (protocol.py:745),1000,0.003564,0.029115
__init__ (protocol.py:776),4900,0.009417,0.014481
_get_data_dict (protocol.py:785),944,0.002186,0.002186
__init__ (protocol.py:933),111,0.000665,0.005495
add_resource (protocol.py:946),435,0.000747,0.017201
