function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),3001940,0.120288,0.120288
<method 'setdefault' of 'dict' objects> (~:0),592,0.000043,0.000043
<method 'items' of 'dict' objects> (~:0),8914,0.000529,0.000529
<method 'values' of 'dict' objects> (~:0),2556,0.000175,0.000175
<method 'append' of 'list' objects> (~:0),403738,0.017845,0.017845
<method 'insert' of 'list' objects> (~:0),2148,0.000196,0.000196
<method 'extend' of 'list' objects> (~:0),3239,0.000254,0.000254
<method 'pop' of 'list' objects> (~:0),2556,0.000263,0.000263
<method 'sort' of 'list' objects> (~:0),1976,0.001117,0.001853
<method 'join' of 'str' objects> (~:0),3328,0.000560,0.000560
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),36318,0.005458,0.009657
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),490760,0.019233,0.019233
<built-in method builtins.isinstance> (~:0),4008,0.000336,0.000336
<built-in method builtins.len> (~:0),21421,0.001200,0.001200
<built-in method builtins.min> (~:0),6831,0.001758,0.004859
<built-in method builtins.next> (~:0),16808,0.002214,0.005528
<built-in method builtins.round> (~:0),4000,0.000847,0.000847
<built-in method builtins.sorted> (~:0),4556,0.001881,0.003612
<built-in method builtins.sum> (~:0),14780,0.011333,0.040403
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000007
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),306872,0.046080,0.046080
<built-in method math.isinf> (~:0),150886,0.006134,0.006134
<built-in method _bisect.bisect_left> (~:0),2209,0.001746,0.002565
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000003,0.000014
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000006,0.000019
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000130
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000056
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000022,0.000045
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.005241,0.022833
timeout_policy (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:438),2556,0.005452,0.045917
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2556,0.006640,0.017757
FCFSAuto (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:28),2556,0.004803,0.043996
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:65),1000,0.006620,0.015934
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),490752,0.058074,0.077334
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2556,0.024314,0.272767
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000713,0.000766
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1730,0.006707,1.259452
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:402),5112,0.009319,0.067776
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2331,0.002157,0.005040
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),79,0.000535,0.002413
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),1160,0.000737,0.000861
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:193),2556,0.301792,0.744021
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:482),2556,0.041731,0.059349
compute (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),1000,0.002038,0.010001
record (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:136),5112,0.004062,0.216150
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000190,0.000252
update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:227),2556,0.054887,0.128229
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),11,0.000476,0.001795
