function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10376,0.008912,0.017399
__get_key_from_state (new_monitors.py:65),10376,0.007281,0.007281
schedule (easy_backfilling.py:14),4593,0.080573,42.709958
<lambda> (easy_backfilling.py:31),276416,0.022563,0.022563
<listcomp> (easy_backfilling.py:40),4319,0.024468,0.030644
<listcomp> (easy_backfilling.py:48),720544,0.216168,0.269344
<listcomp> (easy_backfilling.py:52),242,0.000268,0.000295
<listcomp> (easy_backfilling.py:57),8,0.000012,0.000012
backfill (easy_backfilling.py:21),4319,0.781173,39.821969
record_backfill (easy_backfilling.py:61),250,0.001087,0.001341
<listcomp> (fcfs.py:19),750,0.001347,0.001794
schedule (fcfs.py:10),4593,0.032517,2.500881
setup_callback (timeout_policy.py:28),4900,0.006531,0.060112
callback (timeout_policy.py:32),4900,0.026720,0.122368
_rm_socket (context.py:283),1,0.000006,0.000013
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000002
get_origin (typing_extensions.py:1529),2,0.000003,0.000003
__del__ (socket.py:184),1,0.000002,0.000002
close (socket.py:245),1,0.000031,0.000044
send (socket.py:623),2482,0.162340,0.162340
_deserialize (socket.py:808),2481,0.004206,0.505563
send_json (socket.py:992),2482,0.021356,0.281265
<lambda> (socket.py:1032),2481,0.017534,0.501357
recv_json (socket.py:1011),2481,2.435674,2.941237
dumps (jsonapi.py:20),2482,0.012724,0.097569
loads (jsonapi.py:28),2481,0.022066,0.483823
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000008,0.000009
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000003,0.000006
_collect_type_vars (typing_extensions.py:3424),1,0.000006,0.000024
__init__ (protocol.py:571),930,0.004433,0.007308
__init__ (protocol.py:651),1,0.000003,0.000006
__init__ (protocol.py:729),1000,0.005651,0.093153
_get_data_dict (protocol.py:745),1000,0.003825,0.020817
__init__ (protocol.py:776),4900,0.009131,0.014208
_get_data_dict (protocol.py:785),930,0.001538,0.001538
__init__ (protocol.py:933),18,0.000107,0.000900
add_resource (protocol.py:946),270,0.000474,0.009454
_get_data_dict (protocol.py:954),18,0.000061,0.000358
__init__ (protocol.py:1022),2481,0.033025,0.047376
__call__ (protocol.py:1034),10381,0.066350,0.302317
is_connected (protocol.py:1069),4963,0.006238,0.006238
close (protocol.py:1086),1,0.000007,0.000054
send (protocol.py:1092),2482,0.019438,0.377235
recv (protocol.py:1109),2481,0.017791,3.008675
update_info (monitors.py:146),2000,0.042059,0.300863
update_complete_info (monitors.py:166),1000,0.013302,0.115918
on_simulation_ends (monitors.py:249),1,0.000024,0.000032
on_job_submitted (monitors.py:258),1000,0.002668,0.002668
on_job_completed (monitors.py:264),1000,0.015385,0.100497
on_simulation_ends (monitors.py:365),2,0.000063,0.001190
on_host_state_changed (monitors.py:370),20752,0.010901,0.229992
update_info (monitors.py:377),20880,0.144922,0.220163
on_simulation_ends (monitors.py:485),1,0.000006,0.000007
on_host_state_changed (monitors.py:550),10376,0.033039,0.046720
__get_key_from_state (monitors.py:566),10376,0.005593,0.005593
on_job_started (monitors.py:738),1000,0.001361,0.240112
on_job_completed (monitors.py:741),1000,0.001465,0.241609
on_host_state_changed (monitors.py:744),10376,0.011072,2.528194
update_info (monitors.py:747),12376,1.260110,2.996017
__new__ (procset.py:40),58188,0.037371,0.060044
__format__ (procset.py:64),1672,0.004618,0.006199
__len__ (procset.py:72),3344,0.001184,0.001184
__eq__ (procset.py:88),30403,0.003166,0.003166
__lt__ (procset.py:91),43660,0.003419,0.003419
__gt__ (procset.py:96),143975,0.010563,0.010563
__str__ (protocol.py:44),31608,0.013937,0.035187
__init__ (procset.py:109),5306,0.043523,0.445930
<genexpr> (procset.py:150),2690,0.001976,0.003052
<genexpr> (procset.py:154),2690,0.005484,0.013312
from_str (procset.py:125),1018,0.006079,0.074864
__str__ (procset.py:161),1018,0.000983,0.017290
<genexpr> (procset.py:173),2690,0.001018,0.008463
__format__ (procset.py:164),1018,0.004515,0.014525
__iter__ (procset.py:180),6206,0.004308,0.004308
<genexpr> (procset.py:246),5380,0.001625,0.004374
__len__ (procset.py:244),2036,0.001786,0.007877
_flatten (procset.py:328),140086,0.036066,0.125038
_merge_core (procset.py:338),91742,0.110936,0.329513
_merge (procset.py:370),56786,0.044645,0.405737
update (procset.py:521),270,0.000459,0.003789
_as_procint (procset.py:667),43120,0.039792,0.063483
_as_itvs (procset.py:681),43660,0.021298,0.088973
__init__ (simulator.py:74),276416,0.078019,0.078019
<listcomp> (simulator.py:147),22143,0.646464,1.545810
queue (simulator.py:144),22143,0.014276,1.560086
<genexpr> (simulator.py:156),547274,0.704525,1.059622
agenda (simulator.py:149),280735,0.837531,2.584743
platform (simulator.py:169),776785,0.094903,0.094903
is_running (simulator.py:174),22725,0.006203,0.006203
current_time (simulator.py:179),1148861,0.260361,0.430402
close (simulator.py:281),1,0.000018,0.001387
proceed_time (simulator.py:291),2481,0.012764,26.586704
set_callback (simulator.py:356),4900,0.013254,0.051726
<genexpr> (simulator.py:414),2000,0.013585,0.027975
allocate (simulator.py:383),1000,0.012778,2.041632
switch_on (simulator.py:491),112,0.000403,0.036519
switch_off (simulator.py:517),176,0.000706,0.061538
__dispatch_event (simulator.py:572),19565,0.067187,22.484368
<listcomp> (simulator.py:597),4498,0.128428,0.373618
<listcomp> (simulator.py:602),2579,0.005289,0.019040
__start_runnable_jobs (simulator.py:585),4499,0.044056,2.357503
__goto_next_batsim_event (simulator.py:627),2481,0.017469,26.572226
__close_simulator (simulator.py:636),1,0.000018,0.000067
<genexpr> (simulator.py:647),8871,0.003625,0.003952
__set_batsim_call_me_later (simulator.py:643),4900,0.012709,0.034401
get_old_request (simulator.py:652),288,0.000388,0.000585
__set_batsim_host_pstate (simulator.py:650),288,0.000878,0.012491
__handle_batsim_events (simulator.py:669),2481,0.036953,25.879388
__send_requests (simulator.py:679),2481,0.020647,0.439632
__on_batsim_simulation_ends (simulator.py:688),1,0.000018,0.008917
__on_batsim_host_state_changed (simulator.py:696),18,0.001483,0.269302
__on_batsim_requested_call (simulator.py:735),930,0.016157,0.144685
__on_batsim_job_submitted (simulator.py:742),1000,0.007679,9.174388
<genexpr> (simulator.py:751),2000,0.023699,0.043310
__on_batsim_job_completed (simulator.py:748),1000,0.029057,13.227527
__on_batsim_notify (simulator.py:770),1,0.000003,0.000004
__str__ (protocol.py:64),1948,0.003319,0.007767
__init__ (protocol.py:95),5918,0.006588,0.007117
timestamp (protocol.py:100),6114,0.001981,0.001981
type (protocol.py:105),1948,0.000825,0.000825
_get_extra_params_dict (protocol.py:119),1948,0.000406,0.000406
to_json (protocol.py:127),1948,0.013677,0.047333
__init__ (protocol.py:156),2950,0.006537,0.006896
timestamp (protocol.py:161),8850,0.001905,0.001905
type (protocol.py:166),8850,0.001321,0.001321
<genexpr> (protocol.py:188),9861,0.008180,0.010502
<lambda> (protocol.py:194),4898,0.002363,0.002955
__init__ (protocol.py:184),4963,0.018274,0.051925
now (protocol.py:196),4963,0.002201,0.002201
events (protocol.py:201),4963,0.003859,0.003859
<listcomp> (protocol.py:214),2482,0.003621,0.060177
to_json (protocol.py:206),2482,0.009847,0.072289
__init__ (protocol.py:232),1,0.000010,0.000016
notify_type (protocol.py:242),1,0.000000,0.000000
__init__ (protocol.py:263),1000,0.014211,0.103822
job_id (protocol.py:270),61209,0.004250,0.004250
job_state (protocol.py:275),1000,0.000345,0.000345
__init__ (protocol.py:301),18,0.000229,0.001511
resources (protocol.py:306),18,0.000006,0.000006
state (protocol.py:311),288,0.000079,0.000079
json_to_profile (protocol.py:378),1000,0.002878,0.007421
__init__ (protocol.py:519),1000,0.012104,0.032261
job (protocol.py:536),3000,0.000582,0.000582
__str__ (jobs.py:21),3000,0.002640,0.005377
__init__ (jobs.py:32),1000,0.001317,0.001317
name (jobs.py:35),3000,0.001623,0.001623
__init__ (jobs.py:158),1000,0.003227,0.004544
__init__ (jobs.py:416),1000,0.005431,0.009594
id (jobs.py:463),4345406,0.387673,0.387673
name (jobs.py:468),3000,0.004059,0.006808
workload (jobs.py:473),3000,0.002170,0.003209
subtime (jobs.py:478),46250,0.005215,0.005215
storage_mapping (jobs.py:483),2000,0.000802,0.000802
res (jobs.py:488),25322,0.010013,0.010013
profile (jobs.py:493),5000,0.001371,0.001371
walltime (jobs.py:498),568678,0.059237,0.059237
state (jobs.py:508),10000,0.001920,0.001920
allocation (jobs.py:513),14158,0.006995,0.006995
is_running (jobs.py:521),274637,0.082115,0.082115
is_runnable (jobs.py:526),783158,0.245532,0.245532
is_submitted (jobs.py:531),3908519,0.899985,0.899985
start_time (jobs.py:551),674514,0.067629,0.067629
stop_time (jobs.py:556),73000,0.007177,0.007177
waiting_time (jobs.py:561),42000,0.023828,0.034776
runtime (jobs.py:569),36000,0.029906,0.050864
stretch (jobs.py:580),5000,0.006095,0.014874
turnaround_time (jobs.py:591),13000,0.011755,0.068542
per_processor_slowdown (jobs.py:599),1000,0.002445,0.015290
slowdown (jobs.py:607),3000,0.004623,0.049517
_allocate (jobs.py:615),1000,0.005508,0.014016
_submit (jobs.py:682),1000,0.003703,0.004018
_start (jobs.py:704),1000,0.002574,0.003392
_terminate (jobs.py:728),1000,0.005417,0.006940
id (resources.py:95),42336,0.005083,0.005083
watt_idle (resources.py:100),184272,0.016431,0.016431
watt_full (resources.py:105),1420736,0.127751,0.127751
type (resources.py:110),4160,0.000478,0.000478
id (resources.py:332),2354728,0.207312,0.207312
state (resources.py:342),41632,0.004212,0.004212
jobs (resources.py:347),281316,0.101629,0.101629
pstate (resources.py:352),2481168,0.232458,0.232458
is_allocated (resources.py:373),46476303,7.548206,7.548206
is_idle (resources.py:378),59647,0.017853,0.017853
is_computing (resources.py:383),830732,0.227769,0.227769
is_switching_off (resources.py:388),464,0.000245,0.000245
is_switching_on (resources.py:393),224,0.000104,0.000104
is_sleeping (resources.py:398),17900,0.005005,0.005005
is_shareable (resources.py:403),4900,0.000942,0.000942
is_unavailable (resources.py:408),9800,0.004392,0.004392
power (resources.py:413),812944,0.546023,0.993598
<listcomp> (resources.py:451),1040,0.001247,0.001724
get_pstate_by_type (resources.py:433),1040,0.000760,0.002484
get_sleep_pstate (resources.py:482),176,0.000109,0.000441
get_default_pstate (resources.py:494),224,0.000218,0.000861
_switch_off (resources.py:509),176,0.000506,0.001622
_switch_on (resources.py:533),112,0.000200,0.000637
_set_off (resources.py:582),176,0.000301,0.000934
_set_on (resources.py:599),112,0.000261,0.001045
_allocate (resources.py:642),4900,0.006290,0.012591
_start_computing (resources.py:662),4900,0.007294,0.016094
_release (resources.py:685),4900,0.007492,0.011479
__set_pstate (resources.py:697),576,0.000394,0.000441
__set_state (resources.py:709),10376,0.004849,0.005647
size (resources.py:757),54571,0.011790,0.017298
hosts (resources.py:784),48250735,7.008050,9.626629
<lambda> (resources.py:799),46439808,8.190514,15.730124
get_not_allocated_hosts (resources.py:791),725622,10.031817,35.086891
get_host (resources.py:818),54571,0.027603,0.048705
on_host_state_changed (timeout_policy.py:20),10376,0.020864,0.090728
add_to_job_infos (sds_env.py:70),1000,0.002608,0.002907
__del__ (subprocess.py:939),1,0.000003,0.000004
communicate (subprocess.py:984),1,0.000013,0.000042
_remaining_time (subprocess.py:1058),3,0.000007,0.000011
wait (subprocess.py:1078),2,0.000013,0.007463
_handle_exitstatus (subprocess.py:1724),1,0.000014,0.000015
_internal_poll (subprocess.py:1742),1,0.000001,0.000001
_try_wait (subprocess.py:1777),4,0.000016,0.000089
_wait (subprocess.py:1790),2,0.000095,0.007444
send_signal (subprocess.py:1945),1,0.000000,0.000000
terminate (subprocess.py:1951),1,0.000003,0.000003
_remove_dups_flatten (typing.py:219),1,0.000005,0.000006
inner (typing.py:255),289,0.000351,0.000659
__hash__ (typing.py:329),289,0.000169,0.000222
<genexpr> (typing.py:358),3,0.000001,0.000004
__getitem__ (typing.py:347),2,0.000013,0.000090
_is_dunder (typing.py:646),8,0.000007,0.000010
<genexpr> (typing.py:669),3,0.000001,0.000001
__init__ (typing.py:659),1,0.000011,0.000057
__setattr__ (typing.py:762),8,0.000010,0.000020
_type_check (typing.py:120),3,0.000007,0.000009
discard (_weakrefset.py:111),1,0.000006,0.000006
encode (encoder.py:182),2482,0.014207,0.072539
iterencode (encoder.py:204),2482,0.055677,0.055677
__init__ (decoder.py:284),2481,0.037234,0.037234
decode (decoder.py:332),2481,0.016488,0.380246
raw_decode (decoder.py:343),2481,0.040334,0.342651
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000000,0.000000
__hash__ (enum.py:735),48266,0.023244,0.031267
name (enum.py:748),36556,0.009717,0.009717
value (enum.py:753),12376,0.003198,0.003198
__get__ (types.py:171),48932,0.026659,0.039575
dumps (__init__.py:183),2482,0.008023,0.080562
loads (__init__.py:299),2481,0.029940,0.452478
__getitem__ (enum.py:386),3951,0.002629,0.002629
<genexpr> (enum.py:393),35559,0.014949,0.014949
__iter__ (enum.py:389),3951,0.010130,0.010130
__instancecheck__ (abc.py:96),4949,0.003378,0.013398
__subclasscheck__ (abc.py:100),7,0.000005,0.000023
<method 'decode' of 'bytes' objects> (~:0),2481,0.007639,0.007639
<method 'clear' of 'list' objects> (~:0),2482,0.001052,0.001052
<method 'append' of 'list' objects> (~:0),124779,0.016766,0.016766
<method 'remove' of 'list' objects> (~:0),1000,0.001841,0.001841
<method 'count' of 'list' objects> (~:0),1,0.000001,0.000001
<method 'get' of 'dict' objects> (~:0),4952,0.004379,0.007879
<method 'pop' of 'dict' objects> (~:0),926,0.000697,0.000697
<method 'keys' of 'dict' objects> (~:0),1937,0.000624,0.000624
<method 'items' of 'dict' objects> (~:0),5900,0.000886,0.000886
<method 'update' of 'dict' objects> (~:0),1948,0.001668,0.001668
<method 'clear' of 'dict' objects> (~:0),1,0.000001,0.000001
<method 'add' of 'set' objects> (~:0),4900,0.001309,0.001309
<method 'discard' of 'set' objects> (~:0),1,0.000001,0.000001
<method 'remove' of 'set' objects> (~:0),4900,0.001161,0.001161
<built-in method __new__ of type object at 0x7617c8f52980> (~:0),58188,0.013688,0.013688
<method 'encode' of 'str' objects> (~:0),2482,0.004282,0.004282
<method 'split' of 'str' objects> (~:0),10690,0.006445,0.006445
<method 'join' of 'str' objects> (~:0),4270,0.003383,0.010444
<method 'upper' of 'str' objects> (~:0),1,0.000001,0.000001
<method 'startswith' of 'str' objects> (~:0),2489,0.004862,0.004862
<method 'endswith' of 'str' objects> (~:0),5,0.000001,0.000001
<built-in method builtins.any> (~:0),9863,0.006408,0.019789
<built-in method builtins.callable> (~:0),4900,0.000931,0.000931
<built-in method builtins.format> (~:0),2690,0.003028,0.016307
<built-in method builtins.getattr> (~:0),1,0.000001,0.000001
<built-in method builtins.hash> (~:0),48555,0.008076,0.008076
<built-in method builtins.isinstance> (~:0),47801301,2.658629,2.672027
<built-in method builtins.len> (~:0),82417,0.014005,0.015189
<built-in method builtins.max> (~:0),315638,0.079085,0.079085
<built-in method builtins.min> (~:0),105002,0.038286,0.042883
<built-in method builtins.next> (~:0),415723,0.082541,1.296184
<built-in method builtins.sorted> (~:0),9282,0.122936,2.733198
<built-in method builtins.sum> (~:0),2036,0.001716,0.006090
<built-in method sys._getframe> (~:0),1,0.000001,0.000001
<built-in method posix.waitpid> (~:0),4,0.000073,0.000073
<built-in method posix.WIFSIGNALED> (~:0),1,0.000001,0.000001
<built-in method posix.WIFEXITED> (~:0),1,0.000000,0.000000
<built-in method posix.WEXITSTATUS> (~:0),1,0.000000,0.000000
<method 'end' of 're.Match' objects> (~:0),4962,0.000877,0.000877
<method 'match' of 're.Pattern' objects> (~:0),4962,0.019741,0.019741
<built-in method _operator.or_> (~:0),83169,0.008508,0.008508
<built-in method _abc._abc_instancecheck> (~:0),4949,0.009998,0.010021
<built-in method _abc._abc_subclasscheck> (~:0),7,0.000018,0.000018
<built-in method time.time> (~:0),1,0.000001,0.000001
<built-in method time.sleep> (~:0),3,0.007197,0.007197
<built-in method time.monotonic> (~:0),5,0.000011,0.000011
<method 'acquire' of '_thread.lock' objects> (~:0),4,0.000028,0.000028
<method 'release' of '_thread.lock' objects> (~:0),4,0.000003,0.000003
<method 'close' of '_io.BufferedReader' objects> (~:0),1,0.000012,0.000012
<method 'read' of '_io.BufferedReader' objects> (~:0),1,0.000013,0.000013
<built-in method math.floor> (~:0),1148861,0.170040,0.170040
