function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),2984214,0.128744,0.128744
<method 'setdefault' of 'dict' objects> (~:0),352,0.000029,0.000029
<method 'items' of 'dict' objects> (~:0),8802,0.000593,0.000593
<method 'values' of 'dict' objects> (~:0),2531,0.000198,0.000198
<method 'append' of 'list' objects> (~:0),394399,0.019904,0.019904
<method 'insert' of 'list' objects> (~:0),1968,0.000209,0.000209
<method 'extend' of 'list' objects> (~:0),3256,0.000294,0.000294
<method 'pop' of 'list' objects> (~:0),2531,0.000289,0.000289
<method 'sort' of 'list' objects> (~:0),1947,0.001310,0.002170
<method 'join' of 'str' objects> (~:0),3282,0.000624,0.000624
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),25714,0.004394,0.007887
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),485960,0.020990,0.020990
<built-in method builtins.isinstance> (~:0),4008,0.000387,0.000387
<built-in method builtins.len> (~:0),21001,0.001371,0.001371
<built-in method builtins.min> (~:0),12408,0.002431,0.005955
<built-in method builtins.next> (~:0),13601,0.002063,0.004569
<built-in method builtins.round> (~:0),4000,0.000902,0.000902
<built-in method builtins.sorted> (~:0),4531,0.002101,0.004052
<built-in method builtins.sum> (~:0),14655,0.012568,0.044937
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000005,0.000006
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),298020,0.051278,0.051278
<built-in method math.isinf> (~:0),146468,0.006669,0.006669
<built-in method _bisect.bisect_left> (~:0),2152,0.001990,0.002917
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000016
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000007,0.000022
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000006,0.000147
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000061
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000025,0.000051
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.005834,0.024671
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2282,0.002364,0.005640
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2531,0.007022,0.018246
FCFSAuto (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:28),2531,0.005125,0.049112
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),485952,0.067194,0.088214
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:65),1000,0.007583,0.018843
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000207,0.000277
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2531,0.027099,0.302772
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000771,0.000833
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1717,0.007338,1.387219
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:402),5062,0.011861,0.079519
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),66,0.000370,0.001632
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:482),2531,0.046526,0.064747
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:193),2531,0.324868,0.812594
timeout_policy (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:438),2531,0.008508,0.056980
update_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:176),2531,0.056128,0.062246
record (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:136),5062,0.004508,0.241591
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),8,0.000355,0.001318
update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:227),2531,0.061173,0.142473
compute (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),1000,0.002265,0.011268
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),704,0.000546,0.000650
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:110),7100,0.000860,0.000860
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:380),5900,0.000641,0.000641
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:268),17519,0.007056,0.007056
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:270),133329,0.011114,0.011114
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),5900,0.002883,0.002883
_recalculate_release_at (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:93),161984,0.041895,0.048564
_get_nodes_by_ids (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:138),2148,0.001514,0.007596
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:262),23906,0.001990,0.001990
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:271),24082,0.001833,0.001833
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:274),35947,0.002733,0.002733
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:287),3264,0.000269,0.000269
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:376),1000,0.009158,0.009158
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:234),2531,0.007546,0.007546
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:235),2531,0.007061,0.007061
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:236),2531,0.007005,0.007005
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:263),5056,0.004533,0.004533
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:264),4163,0.004197,0.004197
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:266),14572,0.004628,0.004628
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:65),704,0.000104,0.000104
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:139),2148,0.005844,0.005844
release (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:127),1000,0.001218,0.004855
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:86),8,0.000032,0.000216
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:102),66,0.000067,0.000451
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:95),66,0.000064,0.000474
_remaining_idle_timeout (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:50),7100,0.003252,0.003252
add_job_to_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),1000,0.000182,0.000234
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:111),1000,0.001008,0.004449
_append_phase_abs (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:108),7601,0.002789,0.003242
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:127),14118,0.000926,0.000926
start_simulator (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:157),1,0.000000,0.000000
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:12),1,0.000001,0.000029
add_job_to_scheduled_queue (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:123),1000,0.000627,0.000762
