function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),101487,0.013134,0.013134
<method 'get' of 'dict' objects> (~:0),47872891,4.909418,4.909418
<method 'setdefault' of 'dict' objects> (~:0),29474,0.005944,0.005944
<method 'items' of 'dict' objects> (~:0),42783,0.007907,0.007907
<method 'values' of 'dict' objects> (~:0),38040,0.009761,0.009761
<method 'append' of 'list' objects> (~:0),6869058,0.819824,0.819824
<method 'insert' of 'list' objects> (~:0),27199,0.034011,0.034011
<method 'extend' of 'list' objects> (~:0),155166,0.059712,0.077758
<method 'pop' of 'list' objects> (~:0),38040,0.031215,0.031215
<method 'sort' of 'list' objects> (~:0),14294,0.007061,0.007061
<method 'join' of 'str' objects> (~:0),39633,0.015401,0.015401
<method 'find' of 'str' objects> (~:0),4,0.000002,0.000002
<method 'rfind' of 'str' objects> (~:0),12,0.000004,0.000004
<built-in method sys._getframe> (~:0),4,0.000003,0.000003
<built-in method builtins.getattr> (~:0),29634,0.007269,0.007269
<built-in method builtins.hasattr> (~:0),8,0.000004,0.000004
<built-in method builtins.isinstance> (~:0),43372,0.011319,0.011319
<built-in method builtins.len> (~:0),293341,0.040195,0.040195
<built-in method builtins.max> (~:0),2707871,0.250885,0.250885
<built-in method builtins.min> (~:0),1058150,0.153931,0.300978
<built-in method builtins.next> (~:0),45047,0.016300,0.503483
<built-in method builtins.round> (~:0),43356,0.025311,0.025311
<built-in method builtins.sorted> (~:0),46314,0.168019,0.284689
<built-in method builtins.sum> (~:0),190200,0.523081,1.424987
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000005,0.000005
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000104,0.000104
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000002,0.000002
<built-in method _bisect.bisect_left> (~:0),28788,0.086401,0.140971
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000006,0.000030
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000013,0.000402
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000018,0.000051
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),77933,0.016249,0.016249
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000064,0.000132
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000007,0.000187
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),38040,0.957245,12.822346
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),38040,3.083706,4.716757
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),38040,0.487885,0.949417
prep_schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:291),38040,1.595292,7.395725
allocate (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:45),10839,0.098332,0.279122
push_event (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:110),28794,0.048843,0.229222
advance (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:300),26097,0.186244,25.273518
update_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:176),38040,2.062162,2.569104
remove_job_from_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),10839,0.018663,0.020233
backfill (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:16),38040,0.178848,0.437284
