function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10392,0.008040,0.017176
__get_key_from_state (new_monitors.py:65),10392,0.007980,0.007980
schedule (easy_backfilling.py:14),4601,0.067068,41.060063
<lambda> (easy_backfilling.py:31),276544,0.021229,0.021229
<listcomp> (easy_backfilling.py:40),4321,0.023796,0.029008
<listcomp> (easy_backfilling.py:48),721957,0.229504,0.288278
<listcomp> (easy_backfilling.py:52),242,0.000147,0.000175
<listcomp> (easy_backfilling.py:57),8,0.000009,0.000010
backfill (easy_backfilling.py:21),4321,0.706014,38.346599
record_backfill (easy_backfilling.py:61),250,0.001045,0.001298
<listcomp> (fcfs.py:19),750,0.001306,0.001775
schedule (fcfs.py:10),4601,0.028228,2.353260
setup_callback (timeout_policy.py:28),4900,0.006331,0.056602
callback (timeout_policy.py:32),4900,0.026578,0.119308
_rm_socket (context.py:283),1,0.000012,0.000032
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000001
get_origin (typing_extensions.py:1529),2,0.000003,0.000004
__del__ (socket.py:184),1,0.000002,0.000002
close (socket.py:245),1,0.000040,0.000072
send (socket.py:623),2486,0.145173,0.145173
_deserialize (socket.py:808),2485,0.004055,0.460145
send_json (socket.py:992),2486,0.019293,0.252786
<lambda> (socket.py:1032),2485,0.013650,0.456090
recv_json (socket.py:1011),2485,2.289521,2.749666
dumps (jsonapi.py:20),2486,0.011124,0.088321
loads (jsonapi.py:28),2485,0.018156,0.442440
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000008,0.000009
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000003,0.000007
_collect_type_vars (typing_extensions.py:3424),1,0.000007,0.000025
__init__ (protocol.py:571),931,0.003320,0.005091
__init__ (protocol.py:651),1,0.000003,0.000006
__init__ (protocol.py:729),1000,0.005599,0.091737
_get_data_dict (protocol.py:745),1000,0.003447,0.019685
__init__ (protocol.py:776),4900,0.008863,0.013479
_get_data_dict (protocol.py:785),931,0.001342,0.001342
__init__ (protocol.py:933),20,0.000104,0.000848
add_resource (protocol.py:946),276,0.000507,0.009629
_get_data_dict (protocol.py:954),20,0.000069,0.000356
__init__ (protocol.py:1022),2485,0.029000,0.042256
__call__ (protocol.py:1034),10391,0.060239,0.280254
is_connected (protocol.py:1069),4971,0.006011,0.006011
close (protocol.py:1086),1,0.000008,0.000082
send (protocol.py:1092),2486,0.017198,0.341398
recv (protocol.py:1109),2485,0.015627,2.809718
update_info (monitors.py:146),2000,0.041076,0.290102
update_complete_info (monitors.py:166),1000,0.013021,0.113371
on_simulation_ends (monitors.py:249),1,0.000009,0.000016
on_job_submitted (monitors.py:258),1000,0.002252,0.002252
on_job_completed (monitors.py:264),1000,0.014272,0.098785
on_simulation_ends (monitors.py:365),2,0.000101,0.001641
on_host_state_changed (monitors.py:370),20784,0.010616,0.218058
update_info (monitors.py:377),20912,0.136463,0.208940
on_simulation_ends (monitors.py:485),1,0.000005,0.000005
on_host_state_changed (monitors.py:550),10392,0.029997,0.042998
__get_key_from_state (monitors.py:566),10392,0.004974,0.004974
on_job_started (monitors.py:738),1000,0.001171,0.227422
on_job_completed (monitors.py:741),1000,0.001329,0.229682
on_host_state_changed (monitors.py:744),10392,0.010518,2.409110
update_info (monitors.py:747),12392,1.198754,2.853197
__new__ (procset.py:40),58216,0.037601,0.059728
__format__ (procset.py:64),1674,0.004398,0.006059
__len__ (procset.py:72),3348,0.001120,0.001120
__eq__ (procset.py:88),30429,0.003185,0.003185
__lt__ (procset.py:91),43692,0.003141,0.003141
__gt__ (procset.py:96),144065,0.010041,0.010041
__str__ (protocol.py:44),31632,0.013797,0.033662
__init__ (procset.py:109),5316,0.042128,0.432229
<genexpr> (procset.py:150),2694,0.001586,0.002572
<genexpr> (procset.py:154),2694,0.005210,0.012312
from_str (procset.py:125),1020,0.005532,0.070079
__str__ (procset.py:161),1020,0.000923,0.016526
<genexpr> (procset.py:173),2694,0.001054,0.008210
__format__ (procset.py:164),1020,0.004282,0.013954
__iter__ (procset.py:180),6216,0.004013,0.004013
<genexpr> (procset.py:246),5388,0.001333,0.003876
__len__ (procset.py:244),2040,0.001696,0.007230
_flatten (procset.py:328),140162,0.035661,0.121526
_merge_core (procset.py:338),91790,0.107324,0.317757
_merge (procset.py:370),56818,0.043803,0.393426
update (procset.py:521),276,0.000474,0.003800
_as_procint (procset.py:667),43140,0.037713,0.061044
_as_itvs (procset.py:681),43692,0.020833,0.085864
__init__ (simulator.py:74),276544,0.071406,0.071406
<listcomp> (simulator.py:147),22165,0.622908,1.475713
queue (simulator.py:144),22165,0.012914,1.488627
<genexpr> (simulator.py:156),547242,0.673052,1.031220
agenda (simulator.py:149),280865,0.807728,2.504725
platform (simulator.py:169),776995,0.089589,0.089589
is_running (simulator.py:174),22759,0.005072,0.005072
current_time (simulator.py:179),1150107,0.263424,0.424769
close (simulator.py:281),1,0.000021,0.001851
proceed_time (simulator.py:291),2485,0.011115,25.314018
set_callback (simulator.py:356),4900,0.012245,0.048465
<genexpr> (simulator.py:414),2000,0.012220,0.025126
allocate (simulator.py:383),1000,0.011665,1.921257
switch_on (simulator.py:491),116,0.000399,0.036012
switch_off (simulator.py:517),180,0.000683,0.059969
__dispatch_event (simulator.py:572),19589,0.062228,21.495142
<listcomp> (simulator.py:597),4504,0.120229,0.350252
<listcomp> (simulator.py:602),2574,0.005134,0.019092
__start_runnable_jobs (simulator.py:585),4505,0.040655,2.235807
__goto_next_batsim_event (simulator.py:627),2485,0.017141,25.301478
__close_simulator (simulator.py:636),1,0.000016,0.000065
<genexpr> (simulator.py:647),8870,0.003367,0.003631
__set_batsim_call_me_later (simulator.py:643),4900,0.011888,0.032455
