function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),1000,0.000081,0.000081
<method 'get' of 'dict' objects> (~:0),57400126,2.058821,2.058821
<method 'setdefault' of 'dict' objects> (~:0),414,0.000033,0.000033
<method 'items' of 'dict' objects> (~:0),454189,0.030312,0.030312
<method 'values' of 'dict' objects> (~:0),447817,0.028085,0.028085
<method 'append' of 'list' objects> (~:0),6943273,0.318252,0.318252
<method 'insert' of 'list' objects> (~:0),1996,0.000257,0.000257
<method 'extend' of 'list' objects> (~:0),3278,0.000357,0.000357
<method 'pop' of 'list' objects> (~:0),2501,0.000405,0.000405
<method 'sort' of 'list' objects> (~:0),971,0.000172,0.000172
<method 'join' of 'str' objects> (~:0),3292,0.000776,0.000776
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),21355,0.003693,0.006325
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),492633,0.021926,0.021926
<built-in method builtins.isinstance> (~:0),4008,0.000550,0.000550
<built-in method builtins.len> (~:0),3291242,0.134829,0.134829
<built-in method builtins.min> (~:0),456388,0.191755,0.373280
<built-in method builtins.next> (~:0),9601,0.001593,0.003894
<built-in method builtins.round> (~:0),4000,0.001457,0.001457
<built-in method builtins.sorted> (~:0),893194,0.553236,0.869273
<built-in method builtins.sum> (~:0),12505,0.011103,0.041549
basename (<frozen posixpath>:140),4,0.000005,0.000008
splitext (<frozen posixpath>:117),4,0.000005,0.000010
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),9,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),9,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),287547655,41.951125,41.951125
<built-in method math.isinf> (~:0),28588195,0.739055,0.739055
<built-in method _bisect.bisect_left> (~:0),2164,0.002175,0.003121
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000005,0.000018
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000008,0.000023
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000008,0.000168
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000005,0.000067
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000027,0.000056
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2298,0.002608,0.006134
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000209,0.000279
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2501,0.030394,0.301909
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000968,0.001029
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1681,0.009358,150.565576
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),64,0.000449,0.001944
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:24),2501,0.053765,150.243570
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2501,0.041983,0.068904
_append_planned_compute (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:94),444316,0.714552,1.151618
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:484),2501,0.051128,0.070088
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:82),2501,0.971471,148.941729
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:50),2501,0.006440,0.052410
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:138),492625,0.066512,0.088466
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:318),1000,0.006557,0.017267
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:206),2501,0.310846,0.787030
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:398),5002,0.011336,0.077677
_mark_timed_out_nodes (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:373),2501,0.008756,0.046286
update_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:176),2501,0.053337,0.059353
timeout_policy (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:424),2501,0.010401,0.061418
record (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:136),5002,0.004925,0.234670
_emit_wake_triggers_from_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:134),2501,0.095981,0.103027
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:183),445316,94.557289,146.753908
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),9,0.000359,0.001316
update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:227),2501,0.059941,0.138851
compute (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),1000,0.002560,0.011773
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),780,0.000543,0.000635
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:95),2113206,0.178041,0.178041
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:344),5900,0.000656,0.000656
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:268),17734,0.006890,0.006890
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:270),131922,0.010792,0.010792
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),5900,0.002828,0.002828
_recalculate_release_at (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:109),160064,0.040195,0.046824
_get_nodes_by_ids (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:138),2140,0.001609,0.007699
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:88),160064,0.018159,0.018159
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:157),61,0.000100,0.000100
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:158),61,0.000119,0.000119
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:279),2941606,0.314335,0.314335
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:288),445316,0.108625,0.108625
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:86),1479,0.000182,0.000182
set_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:93),2501,0.000543,0.000543
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:264),15693,0.001250,0.001250
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:271),15924,0.001200,0.001200
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:274),23655,0.001789,0.001789
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:283),10862,0.000790,0.000790
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:234),2501,0.007477,0.007477
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:235),2501,0.007098,0.007098
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:236),2501,0.006779,0.006779
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:263),4518,0.004371,0.004371
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:264),7932,0.004159,0.004159
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:266),10463,0.004234,0.004234
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:34),2501,0.017215,0.017215
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:137),2501,0.000374,0.000374
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:165),9,0.000012,0.000012
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:166),9,0.000023,0.000023
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:167),9,0.000010,0.000010
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:196),445316,1.073717,1.073717
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:243),445316,1.096219,1.096219
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:98),22235,0.049746,0.049746
_releases_by_id (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:97),22235,0.005848,0.055593
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:292),15233,0.001138,0.001138
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:326),1000,0.000291,0.000291
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:328),1000,0.000260,0.000260
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:336),4000,0.000789,0.000789
_filter_out (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:335),4000,0.001076,0.001865
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:422),5002,0.003526,0.003526
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:431),2501,0.006295,0.006295
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:432),2501,0.000563,0.000563
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:449),531,0.000780,0.000780
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:65),780,0.000092,0.000092
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:139),2140,0.005865,0.005865
release (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:127),1000,0.001335,0.005018
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:86),9,0.000032,0.000207
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:102),58,0.000064,0.000407
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:95),64,0.000080,0.000512
_remaining_idle_timeout (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:173),135496,0.044328,0.044328
add_job_to_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),1000,0.000181,0.000230
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:111),1000,0.001087,0.004599
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:187),445316,4.067068,4.799487
_append_phase_abs (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:123),7148,0.002492,0.002909
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:127),13960,0.000947,0.000947
start_simulator (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:157),1,0.000000,0.000000
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:12),1,0.000001,0.000029
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:85),2501,0.044245,0.062404
_wake_lead_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:172),5951,0.001947,0.010027
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:407),5002,0.041317,0.062425
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:161),1,0.000005,0.000539
_trace (/home/raka/SPARS-Pub/SPARS/Logger.py:10),5921,0.001993,0.003048
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:199),3292,0.001507,0.001702
release (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),1000,0.000451,0.005469
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),9,0.000007,0.000233
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),58,0.000035,0.000485
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:91),9,0.000031,0.000218
_transition_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:166),492625,0.201283,0.346469
validate_duplication (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),1140,0.000751,0.000900
prep_schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:505),2501,0.003819,0.945101
print_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.000047,0.000104
update_node_state_duration (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:207),2501,0.031286,0.031286
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),462,0.000555,0.000795
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),366,0.000425,0.000608
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:85),1225,0.001508,0.002317
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000020,0.000406
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),2501,0.002805,150.246918
log_info (/home/raka/SPARS-Pub/SPARS/Logger.py:47),4,0.000003,0.000178
_schedule_next_rl_tick (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:150),2501,0.000348,0.000348
current_process (/usr/lib/python3.11/multiprocessing/process.py:37),4,0.000001,0.000001
name (/usr/lib/python3.11/multiprocessing/process.py:189),4,0.000001,0.000001
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000000,0.000000
isEnabledFor (/usr/lib/python3.11/logging/__init__.py:1734),5925,0.001053,0.001055
name (/usr/lib/python3.11/threading.py:1152),4,0.000001,0.000001
usesTime (/usr/lib/python3.11/logging/__init__.py:432),4,0.000002,0.000003
getEffectiveLevel (/usr/lib/python3.11/logging/__init__.py:1720),1,0.000000,0.000000
current_thread (/usr/lib/python3.11/threading.py:1453),4,0.000001,0.000002
format (/usr/lib/python3.11/logging/__init__.py:447),4,0.000001,0.000005
handle (/usr/lib/python3.11/logging/__init__.py:1636),4,0.000005,0.000073
info (/usr/lib/python3.11/logging/__init__.py:1479),4,0.000007,0.000175
makeRecord (/usr/lib/python3.11/logging/__init__.py:1595),4,0.000008,0.000063
<lambda> (/usr/lib/python3.11/logging/__init__.py:164),4,0.000003,0.000004
usesTime (/usr/lib/python3.11/logging/__init__.py:652),4,0.000002,0.000005
formatMessage (/usr/lib/python3.11/logging/__init__.py:658),4,0.000002,0.000007
disable (/usr/lib/python3.11/logging/__init__.py:1319),1,0.000000,0.000000
_is_internal_frame (/usr/lib/python3.11/logging/__init__.py:194),12,0.000007,0.000011
_acquireLock (/usr/lib/python3.11/logging/__init__.py:228),1,0.000001,0.000001
_releaseLock (/usr/lib/python3.11/logging/__init__.py:237),1,0.000001,0.000001
getMessage (/usr/lib/python3.11/logging/__init__.py:368),4,0.000001,0.000001
_format (/usr/lib/python3.11/logging/__init__.py:440),4,0.000004,0.000004
acquire (/usr/lib/python3.11/logging/__init__.py:922),8,0.000003,0.000004
