function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),282708456,14.498216,14.498216
<method 'get' of 'dict' objects> (~:0),182327972,7.743266,7.743266
<method 'setdefault' of 'dict' objects> (~:0),404,0.000034,0.000034
<method 'items' of 'dict' objects> (~:0),35923359,1.601764,1.601764
<method 'values' of 'dict' objects> (~:0),845574,0.055880,0.055880
<method 'append' of 'list' objects> (~:0),29596220,1.493538,1.493538
<method 'insert' of 'list' objects> (~:0),1780929,0.109268,0.109268
<method 'extend' of 'list' objects> (~:0),3407,0.000417,0.000417
<method 'pop' of 'list' objects> (~:0),2559,0.000676,0.000676
<method 'sort' of 'list' objects> (~:0),29022417,25.238300,45.143410
<method 'join' of 'str' objects> (~:0),3202,0.000906,0.000906
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),34019,0.005664,0.009519
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),500527,0.023977,0.023977
<built-in method builtins.isinstance> (~:0),4008,0.001214,0.001214
<built-in method builtins.len> (~:0),62710784,2.472490,2.472490
<built-in method builtins.max> (~:0),32472318,2.988882,2.988882
<built-in method builtins.min> (~:0),3572128,1.550538,2.730216
<built-in method builtins.next> (~:0),7827,0.001409,0.003592
<built-in method builtins.round> (~:0),4000,0.003025,0.003025
<built-in method builtins.sorted> (~:0),2103206,4.586813,8.690935
<built-in method builtins.sum> (~:0),12795,0.011771,0.044008
basename (<frozen posixpath>:140),4,0.000005,0.000008
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000004,0.000005
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000002,0.000002
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),843098928,129.990448,129.990448
<built-in method math.isinf> (~:0),336589942,10.026784,10.026784
<built-in method _bisect.bisect_left> (~:0),2068,0.002746,0.003956
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000005,0.000017
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000007,0.000022
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000146
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000060
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000025,0.000051
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2208,0.003062,0.007455
_future_fcfs_seed_head (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_psas.py:147),2368,0.978119,150.990415
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000238,0.000312
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2559,0.041177,0.354080
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.002531,0.002597
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1657,0.014671,2590.557926
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:50),2559,0.006905,0.047062
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2559,0.048719,0.077404
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),44,0.000402,0.001780
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:82),2368,0.991964,153.684465
_append_planned_compute (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:94),414401,0.770917,1.239252
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:484),2559,0.057409,0.075857
