function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),80910,0.010599,0.010599
<method 'get' of 'dict' objects> (~:0),50278433,5.146010,5.146010
<method 'setdefault' of 'dict' objects> (~:0),38590,0.007575,0.007575
<method 'items' of 'dict' objects> (~:0),46354,0.008161,0.008161
<method 'values' of 'dict' objects> (~:0),40315,0.009608,0.009608
<method 'append' of 'list' objects> (~:0),6912413,0.816971,0.816971
<method 'insert' of 'list' objects> (~:0),29474,0.035883,0.035883
<method 'extend' of 'list' objects> (~:0),212523,0.068865,0.086741
<method 'pop' of 'list' objects> (~:0),40315,0.031686,0.031686
<method 'sort' of 'list' objects> (~:0),15623,0.007440,0.007440
<method 'join' of 'str' objects> (~:0),42247,0.015681,0.015681
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000002,0.000002
<built-in method builtins.getattr> (~:0),28484,0.006637,0.006637
<built-in method builtins.hasattr> (~:0),8,0.000003,0.000003
<built-in method builtins.isinstance> (~:0),43372,0.011137,0.011137
<built-in method builtins.len> (~:0),389988,0.049076,0.049076
<built-in method builtins.max> (~:0),2840956,0.270266,0.270266
<built-in method builtins.min> (~:0),790370,0.128600,0.273608
<built-in method builtins.next> (~:0),55820,0.019016,0.626133
<built-in method builtins.round> (~:0),43356,0.027454,0.027454
<built-in method builtins.sorted> (~:0),54267,0.257400,0.415636
<built-in method builtins.sum> (~:0),201575,0.553626,1.494418
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000005,0.000005
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000106,0.000106
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000002,0.000002
<built-in method _bisect.bisect_left> (~:0),31402,0.090174,0.145801
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000005,0.000023
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000010,0.000346
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000015,0.000040
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),82822,0.016692,0.016692
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000050,0.000103
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000005,0.000176
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),40315,0.919465,13.451299
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),40315,3.214056,4.933451
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),40315,0.535251,1.037274
prep_schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:291),40315,1.787584,7.868423
allocate (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:45),10839,0.093725,0.271100
push_event (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:110),31408,0.052263,0.239651
