function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),3660784,0.164323,0.164323
<method 'setdefault' of 'dict' objects> (~:0),432,0.000035,0.000035
<method 'items' of 'dict' objects> (~:0),16732,0.001106,0.001106
<method 'values' of 'dict' objects> (~:0),2558,0.000200,0.000200
<method 'append' of 'list' objects> (~:0),427215,0.021603,0.021603
<method 'insert' of 'list' objects> (~:0),66048,0.003963,0.003963
<method 'extend' of 'list' objects> (~:0),3328,0.000298,0.000298
<method 'pop' of 'list' objects> (~:0),2558,0.000295,0.000295
<method 'sort' of 'list' objects> (~:0),9871,0.004895,0.007627
<method 'join' of 'str' objects> (~:0),3239,0.000656,0.000656
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),20480,0.003608,0.006338
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),491144,0.022114,0.022114
<built-in method builtins.isinstance> (~:0),4008,0.000386,0.000386
<built-in method builtins.len> (~:0),1293003,0.041150,0.041150
<built-in method builtins.max> (~:0),12,0.000002,0.000002
<built-in method builtins.min> (~:0),10644,0.002381,0.005961
<built-in method builtins.next> (~:0),10549,0.001674,0.004233
<built-in method builtins.round> (~:0),4000,0.000995,0.000995
<built-in method builtins.sorted> (~:0),14669,0.016976,0.025797
<built-in method builtins.sum> (~:0),14790,0.013044,0.047015
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000016,0.000016
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),305088,0.050671,0.050671
<built-in method math.isinf> (~:0),150074,0.007056,0.007056
<built-in method _bisect.bisect_left> (~:0),42020,0.004848,0.005791
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.001309,0.001372
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000018
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000008,0.000022
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000006,0.000153
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000064
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000026,0.000054
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.006008,0.024105
