function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),3167970,0.126145,0.126145
<method 'setdefault' of 'dict' objects> (~:0),548,0.000040,0.000040
<method 'items' of 'dict' objects> (~:0),9674,0.000617,0.000617
<method 'values' of 'dict' objects> (~:0),2643,0.000198,0.000198
<method 'append' of 'list' objects> (~:0),415441,0.019378,0.019378
<method 'insert' of 'list' objects> (~:0),9179,0.000591,0.000591
<method 'extend' of 'list' objects> (~:0),3467,0.000283,0.000283
<method 'pop' of 'list' objects> (~:0),2643,0.000291,0.000291
<method 'sort' of 'list' objects> (~:0),2761,0.001466,0.002394
<method 'join' of 'str' objects> (~:0),3180,0.000596,0.000596
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),32184,0.005058,0.008782
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),507464,0.020842,0.020842
<built-in method builtins.isinstance> (~:0),4008,0.000362,0.000362
<built-in method builtins.len> (~:0),1467103,0.041931,0.041931
<built-in method builtins.max> (~:0),33,0.000004,0.000004
<built-in method builtins.min> (~:0),6487,0.001827,0.005070
<built-in method builtins.next> (~:0),13737,0.001971,0.004994
<built-in method builtins.round> (~:0),4000,0.000952,0.000952
<built-in method builtins.sorted> (~:0),7768,0.016059,0.024907
<built-in method builtins.sum> (~:0),15215,0.012214,0.043520
basename (<frozen posixpath>:140),4,0.000005,0.000008
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000017,0.000017
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),319964,0.051057,0.051057
<built-in method math.isinf> (~:0),157447,0.006817,0.006817
<built-in method _bisect.bisect_left> (~:0),6305,0.002178,0.003044
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000018
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000008,0.000023
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000006,0.000157
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000005,0.000066
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000027,0.000054
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.005628,0.022942
timeout_policy (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:438),2643,0.005132,0.049483
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2643,0.007452,0.019990
FCFSAuto (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:28),2643,0.004477,0.033175
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:65),967,0.006631,0.016201
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),507456,0.065997,0.086868
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2643,0.026461,0.294192
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.001609,0.001669
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2185,0.002314,0.005392
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1677,0.007514,1.785550
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:402),5286,0.009666,0.073797
backfill (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_auto_switch_on.py:17),2643,0.301427,0.442591
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),51,0.000483,0.002244
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:193),2643,0.320713,0.799756
find_node_combination (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_auto_switch_on.py:58),764,0.006994,0.021226
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:482),2643,0.045988,0.063692
update_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:176),2643,0.052574,0.058522
compute (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),1000,0.002247,0.010777
update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:227),2643,0.060464,0.139459
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),1056,0.000698,0.000820
record (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:136),5286,0.004506,0.232983
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),9,0.000457,0.001723
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000219,0.000290
_recalculate_release_at (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:93),169152,0.039850,0.046667
_get_nodes_by_ids (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:138),2115,0.001341,0.007084
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:262),23830,0.001783,0.001783
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:271),24128,0.001690,0.001690
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:274),35894,0.002472,0.002472
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:287),16112,0.001170,0.001170
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:376),1000,0.008450,0.008450
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:234),2643,0.007483,0.007483
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:235),2643,0.006936,0.006936
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:236),2643,0.006881,0.006881
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:263),4984,0.004416,0.004416
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:264),10699,0.004396,0.004396
