function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10760,0.009849,0.018660
__get_key_from_state (new_monitors.py:65),10760,0.007612,0.007612
schedule (easy_backfilling.py:14),4733,0.093610,45.763072
<lambda> (easy_backfilling.py:31),282432,0.024589,0.024589
<listcomp> (easy_backfilling.py:40),4413,0.024261,0.030427
<listcomp> (easy_backfilling.py:48),766540,0.261967,0.332895
<listcomp> (easy_backfilling.py:52),230,0.000237,0.000261
<listcomp> (easy_backfilling.py:57),20,0.000025,0.000027
backfill (easy_backfilling.py:21),4413,0.876486,42.809141
record_backfill (easy_backfilling.py:61),250,0.001170,0.001557
<listcomp> (fcfs.py:19),750,0.001279,0.001841
schedule (fcfs.py:10),4733,0.030288,2.529071
setup_callback (timeout_policy.py:28),4900,0.006945,0.060789
callback (timeout_policy.py:32),4900,0.016784,0.118571
_rm_socket (context.py:283),1,0.000010,0.000022
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000001
get_origin (typing_extensions.py:1529),2,0.000002,0.000003
__del__ (socket.py:184),1,0.000005,0.000005
close (socket.py:245),1,0.000059,0.000081
send (socket.py:623),2526,0.162279,0.162279
_deserialize (socket.py:808),2525,0.004609,0.506094
send_json (socket.py:992),2526,0.022754,0.288473
<lambda> (socket.py:1032),2525,0.016441,0.501486
recv_json (socket.py:1011),2525,2.295543,2.801637
dumps (jsonapi.py:20),2526,0.013493,0.103441
loads (jsonapi.py:28),2525,0.018633,0.485045
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000008,0.000009
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000002,0.000005
_collect_type_vars (typing_extensions.py:3424),1,0.000005,0.000020
__init__ (protocol.py:571),936,0.003299,0.005506
__init__ (protocol.py:651),1,0.000002,0.000004
__init__ (protocol.py:729),1000,0.006231,0.098598
_get_data_dict (protocol.py:745),1000,0.003702,0.021361
__init__ (protocol.py:776),4900,0.009599,0.014702
_get_data_dict (protocol.py:785),936,0.001578,0.001578
__init__ (protocol.py:933),47,0.000225,0.001964
add_resource (protocol.py:946),433,0.000589,0.014854
_get_data_dict (protocol.py:954),47,0.000148,0.000908
__init__ (protocol.py:1022),2525,0.034050,0.047931
__call__ (protocol.py:1034),10495,0.064659,0.310246
is_connected (protocol.py:1069),5051,0.006671,0.006671
close (protocol.py:1086),1,0.000013,0.000099
send (protocol.py:1092),2526,0.019370,0.387881
recv (protocol.py:1109),2525,0.016898,2.869014
update_info (monitors.py:146),2000,0.045175,0.315206
update_complete_info (monitors.py:166),1000,0.013827,0.118802
on_simulation_ends (monitors.py:249),1,0.000016,0.000029
