function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),1000,0.000081,0.000081
<method 'get' of 'dict' objects> (~:0),57434682,2.036767,2.036767
<method 'setdefault' of 'dict' objects> (~:0),402,0.000033,0.000033
<method 'items' of 'dict' objects> (~:0),454558,0.031018,0.031018
<method 'values' of 'dict' objects> (~:0),448233,0.028525,0.028525
<method 'append' of 'list' objects> (~:0),6948656,0.320541,0.320541
<method 'insert' of 'list' objects> (~:0),1975,0.000254,0.000254
<method 'extend' of 'list' objects> (~:0),3278,0.000350,0.000350
<method 'pop' of 'list' objects> (~:0),2490,0.000431,0.000431
<method 'sort' of 'list' objects> (~:0),959,0.000169,0.000169
<method 'join' of 'str' objects> (~:0),3274,0.000767,0.000767
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),19963,0.003411,0.005876
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),489666,0.022397,0.022397
<built-in method builtins.isinstance> (~:0),4008,0.000600,0.000600
<built-in method builtins.len> (~:0),3295424,0.135643,0.135643
<built-in method builtins.min> (~:0),456837,0.192666,0.377516
<built-in method builtins.next> (~:0),8884,0.001502,0.003729
<built-in method builtins.round> (~:0),4000,0.001614,0.001614
<built-in method builtins.sorted> (~:0),894031,0.557022,0.857582
<built-in method builtins.sum> (~:0),12450,0.010491,0.040421
basename (<frozen posixpath>:140),4,0.000004,0.000008
splitext (<frozen posixpath>:117),4,0.000004,0.000010
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),9,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),9,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000014,0.000014
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),287876286,42.588051,42.588051
<built-in method math.isinf> (~:0),28614502,0.750897,0.750897
<built-in method _bisect.bisect_left> (~:0),2143,0.002201,0.003158
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000018
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000008,0.000022
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000009,0.000164
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000006,0.000065
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000027,0.000054
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2280,0.002542,0.006100
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000209,0.000278
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:24),2490,0.054512,152.042286
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2490,0.030580,0.300517
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000964,0.001028
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1676,0.009453,152.363261
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:50),2490,0.006551,0.052516
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2490,0.042168,0.068660
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),58,0.000421,0.001835
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:82),2490,1.003184,150.736911
_append_planned_compute (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:94),444743,0.727617,1.169275
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:484),2490,0.051843,0.069090
_emit_wake_triggers_from_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:134),2490,0.096605,0.102710
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:138),489658,0.070382,0.092807
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:318),1000,0.006507,0.017194
update_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:176),2490,0.053169,0.059027
_mark_timed_out_nodes (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:373),2490,0.008857,0.046828
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:398),4980,0.011365,0.076995
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:206),2490,0.308479,0.789643
timeout_policy (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:424),2490,0.010662,0.062639
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:183),445743,95.411112,148.500451
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),9,0.000345,0.001281
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),756,0.000522,0.000605
update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:227),2490,0.059478,0.136889
compute (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),1000,0.002548,0.011721
record (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:136),4980,0.005014,0.233007
