function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),1000,0.000084,0.000084
<method 'get' of 'dict' objects> (~:0),65002992,2.165518,2.165518
<method 'setdefault' of 'dict' objects> (~:0),496,0.000035,0.000035
<method 'items' of 'dict' objects> (~:0),516163,0.030803,0.030803
<method 'values' of 'dict' objects> (~:0),509907,0.029635,0.029635
<method 'append' of 'list' objects> (~:0),8476160,0.341579,0.341579
<method 'insert' of 'list' objects> (~:0),2008,0.000251,0.000251
<method 'extend' of 'list' objects> (~:0),3236,0.000319,0.000319
<method 'pop' of 'list' objects> (~:0),2464,0.000442,0.000442
<method 'sort' of 'list' objects> (~:0),947,0.000170,0.000170
<method 'join' of 'str' objects> (~:0),3275,0.000706,0.000706
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),25322,0.003779,0.006664
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),485812,0.019868,0.019868
<built-in method builtins.isinstance> (~:0),4008,0.000591,0.000591
<built-in method builtins.len> (~:0),3746194,0.141359,0.141359
<built-in method builtins.min> (~:0),512822,0.200326,0.398231
<built-in method builtins.next> (~:0),11853,0.001677,0.004214
<built-in method builtins.round> (~:0),4000,0.001661,0.001661
<built-in method builtins.sorted> (~:0),1017390,0.620634,0.955221
<built-in method builtins.sum> (~:0),12320,0.010033,0.037844
basename (<frozen posixpath>:140),4,0.000005,0.000008
splitext (<frozen posixpath>:117),4,0.000004,0.000010
normcase (<frozen posixpath>:52),12,0.000004,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),9,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),9,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000019,0.000019
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),364872971,49.156183,49.156183
<built-in method math.isinf> (~:0),32565992,0.760647,0.760647
<built-in method _bisect.bisect_left> (~:0),2156,0.002026,0.002850
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000017
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000009,0.000025
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000008,0.000175
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000005,0.000071
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000029,0.000058
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:398),4928,0.009978,0.069651
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:48),2464,0.006312,0.048695
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2464,0.028448,0.276975
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000922,0.000975
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1689,0.008999,173.722859
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2279,0.002397,0.005629
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),45,0.000425,0.001861
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:24),2464,0.055305,173.426634
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),968,0.000563,0.000652
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2464,0.039787,0.063795
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:80),2464,1.045300,172.220010
