function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),3025267,0.131673,0.131673
<method 'setdefault' of 'dict' objects> (~:0),424,0.000033,0.000033
<method 'items' of 'dict' objects> (~:0),8875,0.000529,0.000529
<method 'values' of 'dict' objects> (~:0),2559,0.000190,0.000190
<method 'append' of 'list' objects> (~:0),396567,0.018972,0.018972
<method 'insert' of 'list' objects> (~:0),2060,0.000208,0.000208
<method 'extend' of 'list' objects> (~:0),3274,0.000274,0.000274
<method 'pop' of 'list' objects> (~:0),2559,0.000282,0.000282
<method 'sort' of 'list' objects> (~:0),1966,0.001249,0.002093
<method 'join' of 'str' objects> (~:0),3293,0.000607,0.000607
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),20766,0.003402,0.005975
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),491336,0.020925,0.020925
<built-in method builtins.isinstance> (~:0),4008,0.000373,0.000373
<built-in method builtins.len> (~:0),20943,0.001313,0.001313
<built-in method builtins.min> (~:0),12011,0.002362,0.005739
<built-in method builtins.next> (~:0),10441,0.001545,0.003894
<built-in method builtins.round> (~:0),4000,0.000908,0.000908
<built-in method builtins.sorted> (~:0),4559,0.001990,0.003871
<built-in method builtins.sum> (~:0),14795,0.012119,0.044253
basename (<frozen posixpath>:140),4,0.000004,0.000008
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000004,0.000005
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000016,0.000016
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),302320,0.049860,0.049860
<built-in method math.isinf> (~:0),148682,0.006556,0.006556
<built-in method _bisect.bisect_left> (~:0),2170,0.001908,0.002775
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000741,0.000799
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000017
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000008,0.000023
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000006,0.000258
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000062
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000134,0.000160
