function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),96913,0.011988,0.011988
<method 'get' of 'dict' objects> (~:0),46092540,4.573404,4.573404
<method 'setdefault' of 'dict' objects> (~:0),28948,0.005565,0.005565
<method 'items' of 'dict' objects> (~:0),42658,0.007476,0.007476
<method 'values' of 'dict' objects> (~:0),36507,0.008493,0.008493
<method 'append' of 'list' objects> (~:0),6630610,0.763465,0.763465
<method 'insert' of 'list' objects> (~:0),25666,0.030754,0.030754
<method 'extend' of 'list' objects> (~:0),137431,0.053254,0.070842
<method 'pop' of 'list' objects> (~:0),36507,0.028337,0.028337
<method 'sort' of 'list' objects> (~:0),12876,0.006280,0.006280
<method 'join' of 'str' objects> (~:0),39580,0.014421,0.014421
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000002,0.000002
<built-in method builtins.getattr> (~:0),28599,0.006221,0.006221
<built-in method builtins.hasattr> (~:0),8,0.000003,0.000003
<built-in method builtins.isinstance> (~:0),43372,0.010458,0.010458
<built-in method builtins.len> (~:0),184000,0.027977,0.027977
<built-in method builtins.max> (~:0),2596918,0.238035,0.238035
<built-in method builtins.min> (~:0),1023679,0.148218,0.293175
<built-in method builtins.next> (~:0),44540,0.016108,0.475814
<built-in method builtins.round> (~:0),43356,0.025425,0.025425
<built-in method builtins.sorted> (~:0),36507,0.031312,0.067403
<built-in method builtins.sum> (~:0),182535,0.495375,1.338690
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000006,0.000006
<built-in method posix.fspath> (~:0),20,0.000004,0.000004
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000099,0.000099
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),28735,0.081205,0.134115
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000005,0.000026
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000011,0.000379
