function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),95794,0.011399,0.011399
<method 'get' of 'dict' objects> (~:0),46816765,4.570677,4.570677
<method 'setdefault' of 'dict' objects> (~:0),30656,0.005716,0.005716
<method 'items' of 'dict' objects> (~:0),43268,0.006964,0.006964
<method 'values' of 'dict' objects> (~:0),37077,0.008407,0.008407
<method 'append' of 'list' objects> (~:0),6704325,0.748282,0.748282
<method 'insert' of 'list' objects> (~:0),26236,0.030277,0.030277
<method 'extend' of 'list' objects> (~:0),139987,0.051761,0.068912
<method 'pop' of 'list' objects> (~:0),37077,0.028376,0.028376
<method 'sort' of 'list' objects> (~:0),13244,0.006195,0.006195
<method 'join' of 'str' objects> (~:0),40016,0.014192,0.014192
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.getattr> (~:0),29092,0.006176,0.006176
<built-in method builtins.hasattr> (~:0),8,0.000003,0.000003
<built-in method builtins.isinstance> (~:0),43372,0.010312,0.010312
<built-in method builtins.len> (~:0),186378,0.027612,0.027612
<built-in method builtins.max> (~:0),2615888,0.230345,0.230345
<built-in method builtins.min> (~:0),1017426,0.143526,0.285988
<built-in method builtins.next> (~:0),46510,0.079705,0.558451
<built-in method builtins.round> (~:0),43356,0.023445,0.023445
<built-in method builtins.sorted> (~:0),37077,0.030357,0.065578
<built-in method builtins.sum> (~:0),185385,0.491487,1.328887
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000003,0.000003
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000076,0.000076
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),29171,0.080137,0.132023
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000004,0.000021
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000010,0.000297
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000012,0.000036
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),77353,0.014657,0.014657
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000047,0.000095
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000005,0.000140
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),37077,0.820493,11.882152
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),37077,2.841676,4.347541
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),37077,0.437621,0.874603
prep_schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:291),37077,1.489271,6.831719
allocate (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:45),10839,0.089854,0.258984
push_event (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:110),29177,0.044433,0.212090
advance (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:300),26363,0.159574,22.959439
update_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:176),37077,1.908804,2.374936
remove_job_from_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),10839,0.014739,0.016282
timeout_policy (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:216),37077,1.731733,2.567572
_update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:64),61312,0.081396,0.081396
switch_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),1241,0.045050,0.411590
compute (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),10839,0.034380,0.340659
switch_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),1243,0.032933,0.335799
record (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:136),74154,0.090743,9.389782
update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:227),37077,3.111741,5.898212
release (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),10839,0.006402,0.148039
add_job_to_scheduled_queue (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:36),10839,0.008813,0.013230
turn_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),1241,0.001395,0.039100
turn_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),1243,0.001338,0.039987
switch_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:86),1241,0.003984,0.033555
turn_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:102),1243,0.004426,0.036785
log_trace (/papers/SPARS-Pub/SPARS/Logger.py:43),77349,0.054277,0.095734
schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psus.py:5),37077,0.133772,10.705494
FCFSPSUS (/papers/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psus.py:14),37077,0.034862,0.297829
add_job_to_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),10839,0.003776,0.005271
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:202),40016,0.029651,0.035221
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:56),178048,0.017152,0.017152
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:200),15854,0.002434,0.002434
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),178048,0.123519,0.123519
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:263),303847,0.112867,0.112867
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:264),271894,0.104877,0.104877
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:266),349693,0.108517,0.108517
