function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),96647,0.011960,0.011960
<method 'get' of 'dict' objects> (~:0),48319819,4.777096,4.777096
<method 'setdefault' of 'dict' objects> (~:0),31456,0.005835,0.005835
<method 'items' of 'dict' objects> (~:0),43250,0.007326,0.007326
<method 'values' of 'dict' objects> (~:0),38382,0.008785,0.008785
<method 'append' of 'list' objects> (~:0),6877224,0.780073,0.780073
<method 'insert' of 'list' objects> (~:0),27546,0.032734,0.032734
<method 'extend' of 'list' objects> (~:0),163984,0.057698,0.075221
<method 'pop' of 'list' objects> (~:0),38382,0.029074,0.029074
<method 'sort' of 'list' objects> (~:0),14518,0.006669,0.006669
<method 'join' of 'str' objects> (~:0),39985,0.014369,0.014369
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.getattr> (~:0),29528,0.006226,0.006226
<built-in method builtins.hasattr> (~:0),8,0.000003,0.000003
<built-in method builtins.isinstance> (~:0),43372,0.010191,0.010191
<built-in method builtins.len> (~:0),316194,0.040998,0.040998
<built-in method builtins.max> (~:0),2704826,0.240973,0.240973
<built-in method builtins.min> (~:0),1019266,0.146244,0.287593
<built-in method builtins.next> (~:0),47267,0.016197,0.509197
<built-in method builtins.round> (~:0),43356,0.022654,0.022654
<built-in method builtins.sorted> (~:0),47583,0.172465,0.284212
<built-in method builtins.sum> (~:0),191910,0.508277,1.366572
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000005,0.000005
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000081,0.000081
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),29145,0.080626,0.130446
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000005,0.000023
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000010,0.000348
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000012,0.000067
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),78627,0.015252,0.015252
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000060,0.000110
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000005,0.000144
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),38382,0.840176,12.245488
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),38382,2.980510,4.562987
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),38382,0.468122,0.920855
prep_schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:291),38382,1.558860,7.168823
allocate (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:45),10839,0.092889,0.264720
push_event (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:110),29147,0.046818,0.215204
advance (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:300),26338,0.168804,24.296197
update_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:176),38382,1.963755,2.458531
remove_job_from_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),10839,0.016277,0.017993
backfill (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:16),38382,0.212050,0.483441
timeout_policy (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:216),38382,1.794467,2.659969
_update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:64),62912,0.083730,0.083730
switch_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),1298,0.047898,0.361451
compute (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),10839,0.035607,0.340879
switch_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),1199,0.033874,0.342557
record (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:136),76764,0.093725,9.762836
update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:227),38382,3.292237,6.166256
release (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),10839,0.006871,0.149588
add_job_to_scheduled_queue (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:36),10839,0.009220,0.014001
turn_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),1298,0.001323,0.041220
turn_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),1199,0.001285,0.040579
switch_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:86),1298,0.004248,0.033851
turn_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:102),1199,0.004085,0.036814
log_trace (/papers/SPARS-Pub/SPARS/Logger.py:43),78623,0.056551,0.100104
FCFSPSUS (/papers/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psus.py:14),38382,0.033600,0.259918
add_job_to_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),10839,0.003725,0.005344
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:202),39985,0.031254,0.037624
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:56),178048,0.017523,0.017523
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:200),15811,0.002386,0.002386
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),178048,0.123297,0.123297
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:263),303576,0.115803,0.115803
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:264),306281,0.109745,0.109745
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:266),368545,0.111541,0.111541
_agenda_by_id (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:33),60060,0.247519,0.247519
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:268),1550405,0.233077,0.233077
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:270),2575999,0.288130,0.288130
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),15728,0.138080,0.245658
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),15728,0.137822,0.244955
turn_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:91),1298,0.004070,0.038055
switch_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:95),1199,0.004350,0.039158
schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:5),38382,0.169678,11.662683
log_info (/papers/SPARS-Pub/SPARS/Logger.py:47),4,0.000005,0.000363
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:64),178048,0.018052,0.018052
_trace (/papers/SPARS-Pub/SPARS/Logger.py:10),78623,0.028302,0.043553
schedule (/papers/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),38382,0.025409,11.692709
_set_prestart_release_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:68),10839,0.024910,0.072487
print_states_dur (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000812,0.001026
_get_nodes_by_ids (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:138),26672,0.276613,0.282567
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:130),359727,0.049820,0.049820
start_simulator (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:160),1,0.000001,0.000001
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:186),66482,0.008292,0.008292
set_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:207),38382,0.004617,0.004617
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:21),1177728,0.074123,0.074123
release (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:127),10839,0.024579,0.142718
push_event (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:198),15811,0.027680,0.047759
_schedule_next_rl_tick (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:153),38382,0.005208,0.005208
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:164),1,0.000007,0.001610
validate_duplication (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),15833,0.021545,0.026268
update_custom_resources_agenda_partial (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:78),10839,0.071940,0.148405
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000042,0.001339
