function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),342586271,15.142359,15.142359
<method 'get' of 'dict' objects> (~:0),198106133,7.678010,7.678010
<method 'setdefault' of 'dict' objects> (~:0),474,0.000034,0.000034
<method 'items' of 'dict' objects> (~:0),41265541,1.629021,1.629021
<method 'values' of 'dict' objects> (~:0),923222,0.054288,0.054288
<method 'append' of 'list' objects> (~:0),32845255,1.444161,1.444161
<method 'insert' of 'list' objects> (~:0),2070927,0.111239,0.111239
<method 'extend' of 'list' objects> (~:0),3411,0.000386,0.000386
<method 'pop' of 'list' objects> (~:0),2548,0.000891,0.000891
<method 'sort' of 'list' objects> (~:0),31526700,27.833444,50.209823
<method 'join' of 'str' objects> (~:0),3164,0.000935,0.000935
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),44709,0.006798,0.011360
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),498774,0.021761,0.021761
<built-in method builtins.isinstance> (~:0),4008,0.001628,0.001628
<built-in method builtins.len> (~:0),72799168,2.436392,2.436392
<built-in method builtins.max> (~:0),34165447,2.867798,2.867798
<built-in method builtins.min> (~:0),3568338,1.489099,2.675600
<built-in method builtins.next> (~:0),10527,0.001602,0.003923
<built-in method builtins.round> (~:0),4000,0.004122,0.004122
<built-in method builtins.sorted> (~:0),2299661,4.497975,8.675874
<built-in method builtins.sum> (~:0),12740,0.011556,0.040873
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000001
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),1015066932,141.705420,141.705420
<built-in method math.isinf> (~:0),401384491,10.396729,10.396729
<built-in method _bisect.bisect_left> (~:0),2047,0.002610,0.003729
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000003,0.000014
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000006,0.000019
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000134
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000057
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000022,0.000046
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:398),5096,0.011626,0.074800
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:48),2548,0.007006,0.042721
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2548,0.041123,0.340449
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.003262,0.003318
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1666,0.016296,2865.109968
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2168,0.003049,0.007170
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),25,0.000370,0.001646
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),924,0.000533,0.000634
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2548,0.045268,0.070660
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:80),2477,0.950199,160.985762
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:138),498766,0.062603,0.084395
_mark_timed_out_nodes (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:373),2548,0.005901,0.027940
compute (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),1000,0.003385,0.013260
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:318),1000,0.007226,0.018125
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:206),2548,0.308055,0.786920
record (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:136),5096,0.006829,0.251618
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_psas.py:23),2548,0.176979,2864.713337
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000197,0.000261
timeout_policy (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:424),2548,0.009677,0.064094
update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:227),2548,0.059659,0.136932
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:181),920674,204.409609,317.317384
_emit_wake_triggers_from_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:132),2477,0.107920,0.110228
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),8,0.000376,0.001399
