function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),43128,0.005549,0.005549
<method 'get' of 'dict' objects> (~:0),56786041,5.513675,5.513675
<method 'setdefault' of 'dict' objects> (~:0),52518,0.009994,0.009994
<method 'items' of 'dict' objects> (~:0),56866,0.009786,0.009786
<method 'values' of 'dict' objects> (~:0),47051,0.009982,0.009982
<method 'append' of 'list' objects> (~:0),7261561,0.801740,0.801740
<method 'insert' of 'list' objects> (~:0),36210,0.040959,0.040959
<method 'extend' of 'list' objects> (~:0),465926,0.104387,0.121741
<method 'pop' of 'list' objects> (~:0),47051,0.034038,0.034038
<method 'sort' of 'list' objects> (~:0),19449,0.007683,0.007683
<method 'join' of 'str' objects> (~:0),49746,0.016599,0.016599
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.getattr> (~:0),20021,0.004385,0.004385
<built-in method builtins.hasattr> (~:0),8,0.000003,0.000003
<built-in method builtins.isinstance> (~:0),43372,0.010448,0.010448
<built-in method builtins.len> (~:0),1321436,0.125423,0.125423
<built-in method builtins.max> (~:0),3224384,0.285226,0.285226
<built-in method builtins.min> (~:0),246284,0.076085,0.218228
<built-in method builtins.next> (~:0),74234,0.024712,0.772905
<built-in method builtins.round> (~:0),43356,0.029750,0.029750
<built-in method builtins.sorted> (~:0),83590,0.606463,0.943534
<built-in method builtins.sum> (~:0),235255,0.628352,1.683706
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000004,0.000004
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000142,0.000142
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),38901,0.099154,0.158032
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000006,0.000024
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000010,0.000380
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000013,0.000037
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),97057,0.019045,0.019045
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000049,0.000101
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000005,0.000214
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),47051,0.893595,14.693072
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),47051,3.463793,5.299621
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),47051,0.667435,1.231374
