function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),65272,0.008498,0.008498
<method 'get' of 'dict' objects> (~:0),50419861,5.127055,5.127055
<method 'setdefault' of 'dict' objects> (~:0),43644,0.009051,0.009051
<method 'items' of 'dict' objects> (~:0),50670,0.008806,0.008806
<method 'values' of 'dict' objects> (~:0),40753,0.009570,0.009570
<method 'append' of 'list' objects> (~:0),6762946,0.800792,0.800792
<method 'insert' of 'list' objects> (~:0),29912,0.036614,0.036614
<method 'extend' of 'list' objects> (~:0),238313,0.072173,0.090195
<method 'pop' of 'list' objects> (~:0),40753,0.032713,0.032713
<method 'sort' of 'list' objects> (~:0),14950,0.007898,0.007898
<method 'join' of 'str' objects> (~:0),45388,0.016730,0.016730
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000002,0.000002
<built-in method builtins.getattr> (~:0),25873,0.006389,0.006389
<built-in method builtins.hasattr> (~:0),8,0.000003,0.000003
<built-in method builtins.isinstance> (~:0),43372,0.011039,0.011039
<built-in method builtins.len> (~:0),226984,0.034519,0.034519
<built-in method builtins.max> (~:0),2837472,0.262294,0.262294
<built-in method builtins.min> (~:0),573626,0.109409,0.257596
<built-in method builtins.next> (~:0),62840,0.021660,0.707142
<built-in method builtins.round> (~:0),43356,0.033342,0.033342
<built-in method builtins.sorted> (~:0),40753,0.037014,0.079702
<built-in method builtins.sum> (~:0),203765,0.567768,1.520274
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000004,0.000004
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000087,0.000087
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000003,0.000003
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),34543,0.096441,0.159022
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000005,0.000024
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000009,0.000330
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000012,0.000037
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),86401,0.017199,0.017199
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000049,0.000099
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000005,0.000169
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),40753,0.930274,13.845003
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),40753,3.203844,4.888667
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),40753,0.558690,1.062205
prep_schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:291),40753,1.908324,7.960791
allocate (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:45),10839,0.101332,0.274629
push_event (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:110),34549,0.054060,0.256563
advance (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:300),29645,0.193176,26.029752
update_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:176),40753,2.227148,2.762112
remove_job_from_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),10839,0.016325,0.017898
timeout_policy (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:216),40753,1.536825,2.230671
_update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:64),87288,0.130261,0.130261
switch_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),2180,0.071043,0.513800
compute (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),10839,0.035792,0.353316
switch_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),2334,0.052147,0.494591
record (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:136),81506,0.104184,10.839697
update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:227),40753,3.630110,6.809901
release (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),10839,0.007033,0.155617
add_job_to_scheduled_queue (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:36),10839,0.009843,0.013133
turn_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),2180,0.002655,0.066648
