function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10696,0.008891,0.017150
__get_key_from_state (new_monitors.py:65),10696,0.007074,0.007074
schedule (easy_backfilling.py:14),4723,0.082263,44.291116
<lambda> (easy_backfilling.py:31),281408,0.023199,0.023199
<listcomp> (easy_backfilling.py:40),4397,0.023494,0.030292
<listcomp> (easy_backfilling.py:48),745141,0.268625,0.339776
<listcomp> (easy_backfilling.py:52),242,0.000156,0.000181
<listcomp> (easy_backfilling.py:57),8,0.000009,0.000010
backfill (easy_backfilling.py:21),4397,0.843250,41.407424
record_backfill (easy_backfilling.py:61),250,0.001032,0.001267
<listcomp> (fcfs.py:19),750,0.001238,0.002146
schedule (fcfs.py:10),4723,0.030250,2.483470
setup_callback (timeout_policy.py:28),4900,0.006377,0.058138
callback (timeout_policy.py:32),4900,0.019262,0.122359
_rm_socket (context.py:283),1,0.000014,0.000022
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000001
get_origin (typing_extensions.py:1529),2,0.000002,0.000003
__del__ (socket.py:184),1,0.000002,0.000002
close (socket.py:245),1,0.000036,0.000057
send (socket.py:623),2532,0.152873,0.152873
_deserialize (socket.py:808),2531,0.004279,0.483653
send_json (socket.py:992),2532,0.020662,0.267842
<lambda> (socket.py:1032),2531,0.015276,0.479374
recv_json (socket.py:1011),2531,2.293253,2.776906
dumps (jsonapi.py:20),2532,0.012751,0.094307
loads (jsonapi.py:28),2531,0.018352,0.464098
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000008,0.000010
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000002,0.000005
_collect_type_vars (typing_extensions.py:3424),1,0.000006,0.000022
__init__ (protocol.py:571),942,0.003297,0.005095
__init__ (protocol.py:651),1,0.000002,0.000004
__init__ (protocol.py:729),1000,0.005106,0.090800
_get_data_dict (protocol.py:745),1000,0.003496,0.020907
__init__ (protocol.py:776),4900,0.008946,0.013828
_get_data_dict (protocol.py:785),942,0.001624,0.001624
__init__ (protocol.py:933),43,0.000179,0.001596
add_resource (protocol.py:946),405,0.000594,0.013695
_get_data_dict (protocol.py:954),43,0.000102,0.000698
__init__ (protocol.py:1022),2531,0.028967,0.042033
__call__ (protocol.py:1034),10505,0.060412,0.293062
is_connected (protocol.py:1069),5063,0.005750,0.005750
close (protocol.py:1086),1,0.000008,0.000068
send (protocol.py:1092),2532,0.018510,0.362914
recv (protocol.py:1109),2531,0.016435,2.837734
update_info (monitors.py:146),2000,0.040590,0.293131
update_complete_info (monitors.py:166),1000,0.013603,0.116116
on_simulation_ends (monitors.py:249),1,0.000008,0.000015
on_job_submitted (monitors.py:258),1000,0.002471,0.002471
on_job_completed (monitors.py:264),1000,0.014476,0.101890
on_simulation_ends (monitors.py:365),2,0.000074,0.001624
on_host_state_changed (monitors.py:370),21392,0.011229,0.232645
update_info (monitors.py:377),21520,0.144063,0.222901
on_simulation_ends (monitors.py:485),1,0.000017,0.000018
on_host_state_changed (monitors.py:550),10696,0.032187,0.045447
