function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),278280170,14.246304,14.246304
<method 'get' of 'dict' objects> (~:0),180931137,7.575629,7.575629
<method 'setdefault' of 'dict' objects> (~:0),288,0.000024,0.000024
<method 'items' of 'dict' objects> (~:0),35602292,1.668294,1.668294
<method 'values' of 'dict' objects> (~:0),828349,0.052298,0.052298
<method 'append' of 'list' objects> (~:0),28967205,1.472138,1.472138
<method 'insert' of 'list' objects> (~:0),1713265,0.104821,0.104821
<method 'extend' of 'list' objects> (~:0),3393,0.000411,0.000411
<method 'pop' of 'list' objects> (~:0),2494,0.000654,0.000654
<method 'sort' of 'list' objects> (~:0),28468965,25.044900,44.892642
<method 'join' of 'str' objects> (~:0),3133,0.000865,0.000865
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),33014,0.005790,0.009709
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),484412,0.022233,0.022233
<built-in method builtins.isinstance> (~:0),4008,0.001126,0.001126
<built-in method builtins.len> (~:0),61582722,2.498840,2.498840
<built-in method builtins.max> (~:0),32233454,2.964633,2.964633
<built-in method builtins.min> (~:0),3528473,1.512125,2.690521
<built-in method builtins.next> (~:0),9317,0.001593,0.003535
<built-in method builtins.round> (~:0),4000,0.002920,0.002920
<built-in method builtins.sorted> (~:0),2060429,4.580150,8.668905
<built-in method builtins.sum> (~:0),12470,0.011902,0.043510
basename (<frozen posixpath>:140),4,0.000005,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000004,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),829800668,129.487458,129.487458
<built-in method math.isinf> (~:0),330665937,9.905202,9.905202
<built-in method _bisect.bisect_left> (~:0),2007,0.002612,0.003825
