function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),2997619,0.135336,0.135336
<method 'setdefault' of 'dict' objects> (~:0),400,0.000033,0.000033
<method 'items' of 'dict' objects> (~:0),8828,0.000626,0.000626
<method 'values' of 'dict' objects> (~:0),2535,0.000202,0.000202
<method 'append' of 'list' objects> (~:0),394099,0.020215,0.020215
<method 'insert' of 'list' objects> (~:0),2032,0.000217,0.000217
<method 'extend' of 'list' objects> (~:0),3250,0.000295,0.000295
<method 'pop' of 'list' objects> (~:0),2535,0.000297,0.000297
<method 'sort' of 'list' objects> (~:0),1955,0.001344,0.002304
<method 'join' of 'str' objects> (~:0),3294,0.000650,0.000650
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),21718,0.003673,0.006442
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),486728,0.022037,0.022037
<built-in method builtins.isinstance> (~:0),4008,0.000399,0.000399
<built-in method builtins.len> (~:0),20874,0.001362,0.001362
<built-in method builtins.min> (~:0),12316,0.002482,0.006044
<built-in method builtins.next> (~:0),10431,0.001670,0.003969
<built-in method builtins.round> (~:0),4000,0.000946,0.000946
<built-in method builtins.sorted> (~:0),4535,0.002169,0.004174
<built-in method builtins.sum> (~:0),14675,0.012785,0.045879
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000014,0.000014
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),298198,0.051977,0.051977
<built-in method math.isinf> (~:0),146637,0.006748,0.006748
<built-in method _bisect.bisect_left> (~:0),2175,0.002039,0.002955
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000017
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000007,0.000020
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000006,0.000152
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000060
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000032,0.000058
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.005985,0.024824
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2300,0.002455,0.005779
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2535,0.007452,0.019734
FCFSAuto (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:28),2535,0.005153,0.050056
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),486720,0.067915,0.089986
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:65),1000,0.007881,0.019618
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000217,0.000290
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2535,0.027644,0.308224
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.000818,0.000881
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1719,0.007518,1.417888
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:402),5070,0.012032,0.082658
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),72,0.000451,0.001956
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:482),2535,0.046960,0.067574
_rebuild_next_releases_global (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:193),2535,0.331994,0.827576
timeout_policy (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:438),2535,0.008827,0.059074
update_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:176),2535,0.056262,0.062428
record (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:136),5070,0.004540,0.245627
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),8,0.000349,0.001270
update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:227),2535,0.062799,0.145732
compute (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),1000,0.002290,0.011383
_update_node_state (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:64),752,0.000556,0.000651
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:110),7124,0.000960,0.000960
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:380),5900,0.000651,0.000651
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:268),17498,0.007277,0.007277
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:270),134364,0.011396,0.011396
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),5900,0.002911,0.002911
_recalculate_release_at (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:93),162240,0.041011,0.047759
_get_nodes_by_ids (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:138),2154,0.001560,0.007749
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:262),17398,0.001397,0.001397
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:271),17622,0.001324,0.001324
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:274),26209,0.001965,0.001965
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:287),8192,0.000656,0.000656
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:376),1000,0.009282,0.009282
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:234),2535,0.007617,0.007617
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:235),2535,0.007464,0.007464
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:236),2535,0.007235,0.007235
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:263),5076,0.004588,0.004588
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:264),6631,0.004352,0.004352
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:266),11346,0.004540,0.004540
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:65),752,0.000095,0.000095
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:139),2154,0.005950,0.005950
release (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:127),1000,0.001241,0.004956
switch_on (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:86),8,0.000030,0.000198
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:102),66,0.000066,0.000439
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:95),72,0.000077,0.000548
_remaining_idle_timeout (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:50),7124,0.003281,0.003281
add_job_to_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),1000,0.000185,0.000236
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:111),1000,0.001025,0.004516
_append_phase_abs (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:108),7665,0.002814,0.003272
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:127),14172,0.000916,0.000916
start_simulator (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:157),1,0.000000,0.000000
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:12),1,0.000001,0.000028
add_job_to_scheduled_queue (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:123),1000,0.000640,0.000766
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:416),5070,0.044094,0.066439
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:104),1000,0.000502,0.000502
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:121),5900,0.000513,0.000513
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:69),1485,0.000188,0.000188
set_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:76),2535,0.000561,0.000561
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:161),1,0.000002,0.000527
_trace (/home/raka/SPARS-Pub/SPARS/Logger.py:10),5957,0.001740,0.002732
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:199),3294,0.001285,0.001492
release (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),1000,0.000434,0.005390
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),8,0.000005,0.000222
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),66,0.000038,0.000522
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:91),8,0.000028,0.000210
_transition_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:160),486720,0.204422,0.350315
validate_duplication (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),1154,0.000692,0.000849
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:19),2535,0.005363,1.093993
print_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.000048,0.000115
update_node_state_duration (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:207),2535,0.032731,0.032731
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),448,0.000526,0.000757
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),352,0.000407,0.000581
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:114),5900,0.000473,0.000473
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:129),1000,0.000274,0.000274
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:119),5900,0.000468,0.000468
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:97),1000,0.000469,0.000469
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:311),2535,0.006252,0.006252
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:81),3535,0.008747,0.008747
_releases_by_id (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:80),3535,0.001121,0.009868
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:312),2535,0.000621,0.000621
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:297),14963,0.001046,0.001046
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:364),1000,0.000229,0.000229
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:366),4000,0.000713,0.000713
_filter_out (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:366),4000,0.001097,0.001811
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:415),5070,0.000983,0.000983
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:435),5070,0.002824,0.002824
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:447),2535,0.006167,0.006167
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:448),2535,0.000523,0.000523
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:488),2535,0.000406,0.000406
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:520),2535,0.000266,0.000266
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:521),2535,0.016963,0.016963
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:343),1494,0.000180,0.000180
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:67),1220,0.001515,0.002272
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000017,0.000424
prep_schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:514),2535,0.005257,0.959767
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),2535,0.001479,1.096033
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:346),2535,0.001830,0.002539
log_info (/home/raka/SPARS-Pub/SPARS/Logger.py:47),4,0.000002,0.000159
_schedule_next_rl_tick (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:150),2535,0.000299,0.000299
current_process (/usr/lib/python3.11/multiprocessing/process.py:37),4,0.000001,0.000001
name (/usr/lib/python3.11/multiprocessing/process.py:189),4,0.000001,0.000001
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000000,0.000000
isEnabledFor (/usr/lib/python3.11/logging/__init__.py:1734),5961,0.000992,0.000992
name (/usr/lib/python3.11/threading.py:1152),4,0.000001,0.000001
usesTime (/usr/lib/python3.11/logging/__init__.py:432),4,0.000003,0.000004
current_thread (/usr/lib/python3.11/threading.py:1453),4,0.000002,0.000002
format (/usr/lib/python3.11/logging/__init__.py:447),4,0.000001,0.000005
handle (/usr/lib/python3.11/logging/__init__.py:1636),4,0.000003,0.000064
info (/usr/lib/python3.11/logging/__init__.py:1479),4,0.000005,0.000157
makeRecord (/usr/lib/python3.11/logging/__init__.py:1595),4,0.000004,0.000062
<lambda> (/usr/lib/python3.11/logging/__init__.py:164),4,0.000002,0.000003
