function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),3701135,0.155091,0.155091
<method 'setdefault' of 'dict' objects> (~:0),424,0.000034,0.000034
<method 'items' of 'dict' objects> (~:0),17018,0.001003,0.001003
<method 'values' of 'dict' objects> (~:0),2575,0.000190,0.000190
<method 'append' of 'list' objects> (~:0),430617,0.020529,0.020529
<method 'insert' of 'list' objects> (~:0),67584,0.003740,0.003740
<method 'extend' of 'list' objects> (~:0),3347,0.000284,0.000284
<method 'pop' of 'list' objects> (~:0),2575,0.000284,0.000284
<method 'sort' of 'list' objects> (~:0),10134,0.004629,0.007195
<method 'join' of 'str' objects> (~:0),3237,0.000608,0.000608
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),20726,0.003556,0.006237
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),494408,0.020865,0.020865
<built-in method builtins.isinstance> (~:0),4008,0.000355,0.000355
<built-in method builtins.len> (~:0),1298418,0.038649,0.038649
<built-in method builtins.max> (~:0),12,0.000002,0.000002
<built-in method builtins.min> (~:0),11092,0.002278,0.005581
<built-in method builtins.next> (~:0),10366,0.001599,0.003997
<built-in method builtins.round> (~:0),4000,0.000927,0.000927
<built-in method builtins.sorted> (~:0),14961,0.015829,0.024215
<built-in method builtins.sum> (~:0),14875,0.012113,0.043952
basename (<frozen posixpath>:140),4,0.000004,0.000007
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000004,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000001
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000015,0.000015
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),306656,0.047326,0.047326
<built-in method math.isinf> (~:0),150850,0.006693,0.006693
<built-in method _bisect.bisect_left> (~:0),43036,0.004590,0.005476
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.001227,0.001287
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000017
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000007,0.000020
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000142
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000061
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000024,0.000049
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.005609,0.022359
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2575,0.007072,0.018398
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),494400,0.063426,0.084323
_select_nodes_energy_aware (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:65),988,0.006944,0.017590
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2575,0.026197,0.292189
_rebuild_timeout_list (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:402),5150,0.010697,0.076096
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2242,0.002300,0.005433
