function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),347613231,17.736499,17.736499
<method 'get' of 'dict' objects> (~:0),202963683,8.773458,8.773458
<method 'setdefault' of 'dict' objects> (~:0),436,0.000034,0.000034
<method 'items' of 'dict' objects> (~:0),44151995,2.002001,2.002001
<method 'values' of 'dict' objects> (~:0),947601,0.060897,0.060897
<method 'append' of 'list' objects> (~:0),34859543,1.731968,1.731968
<method 'insert' of 'list' objects> (~:0),2012992,0.123648,0.123648
<method 'extend' of 'list' objects> (~:0),3412,0.000417,0.000417
<method 'pop' of 'list' objects> (~:0),2510,0.000633,0.000633
<method 'sort' of 'list' objects> (~:0),32859511,30.152731,54.859029
<method 'join' of 'str' objects> (~:0),3116,0.000855,0.000855
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),36906,0.006055,0.010146
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),491816,0.022310,0.022310
<built-in method builtins.isinstance> (~:0),4008,0.000998,0.000998
<built-in method builtins.len> (~:0),75513257,3.009589,3.009589
<built-in method builtins.max> (~:0),38082941,3.414412,3.414412
<built-in method builtins.min> (~:0),4224618,1.785337,3.156770
<built-in method builtins.next> (~:0),8967,0.001483,0.003844
<built-in method builtins.round> (~:0),4000,0.002688,0.002688
<built-in method builtins.sorted> (~:0),2359092,5.419125,10.284769
<built-in method builtins.sum> (~:0),12550,0.011996,0.044010
basename (<frozen posixpath>:140),4,0.000004,0.000008
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000003,0.000004
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000014,0.000014
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),1036389182,159.533619,159.533619
<built-in method math.isinf> (~:0),408555642,12.183064,12.183064
<built-in method _bisect.bisect_left> (~:0),1995,0.002435,0.003556
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000019
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000008,0.000023
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000006,0.000152
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000065
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000025,0.000051
print_states_dur (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000226,0.000301
_current_fcfs_commit (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:50),2510,0.006950,0.046898
proceed (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:170),2510,0.038999,0.342747
remove_job_from_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),1000,0.002509,0.002572
advance (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:297),1631,0.013928,3387.453714
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2122,0.002938,0.006901
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),16,0.000361,0.001650
_append_planned_compute (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:94),465863,0.874418,1.406806
build_callbacks (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:297),2510,0.046433,0.073349
_future_fcfs_plan (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:82),2438,1.117947,183.470865
_build_partitions (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:484),2510,0.056159,0.075902
