function,ncalls,tottime_s,cumtime_s
on_host_state_changed (new_monitors.py:57),10488,0.007982,0.015893
__get_key_from_state (new_monitors.py:65),10488,0.006846,0.006846
schedule (easy_backfilling.py:14),4625,0.070268,40.721366
<lambda> (easy_backfilling.py:31),276416,0.021645,0.021645
<listcomp> (easy_backfilling.py:40),4319,0.022157,0.027661
<listcomp> (easy_backfilling.py:48),724635,0.228355,0.287781
<listcomp> (easy_backfilling.py:52),242,0.000206,0.000231
<listcomp> (easy_backfilling.py:57),8,0.000018,0.000019
backfill (easy_backfilling.py:21),4319,0.707696,38.021412
record_backfill (easy_backfilling.py:61),250,0.001008,0.001257
<listcomp> (fcfs.py:19),750,0.001170,0.001601
schedule (fcfs.py:10),4625,0.027798,2.336853
setup_callback (timeout_policy.py:28),4900,0.005983,0.055441
callback (timeout_policy.py:32),4900,0.023295,0.119874
_rm_socket (context.py:283),1,0.000007,0.000016
_should_collect_from_parameters (typing_extensions.py:173),2,0.000001,0.000001
get_origin (typing_extensions.py:1529),2,0.000003,0.000003
__del__ (socket.py:184),1,0.000002,0.000002
close (socket.py:245),1,0.000047,0.000063
send (socket.py:623),2486,0.147519,0.147519
_deserialize (socket.py:808),2485,0.003932,0.450529
send_json (socket.py:992),2486,0.018712,0.257929
<lambda> (socket.py:1032),2485,0.013636,0.446597
recv_json (socket.py:1011),2485,2.326024,2.776554
dumps (jsonapi.py:20),2486,0.011802,0.091697
loads (jsonapi.py:28),2485,0.016599,0.432961
_has_generic_or_protocol_as_origin (typing_extensions.py:3389),1,0.000009,0.000010
_is_unpacked_typevartuple (typing_extensions.py:3411),2,0.000003,0.000006
_collect_type_vars (typing_extensions.py:3424),1,0.000006,0.000023
__init__ (protocol.py:571),929,0.003369,0.005096
__init__ (protocol.py:651),1,0.000002,0.000004
__init__ (protocol.py:729),1000,0.005611,0.089740
_get_data_dict (protocol.py:745),1000,0.003204,0.018837
__init__ (protocol.py:776),4900,0.008844,0.013168
_get_data_dict (protocol.py:785),929,0.001385,0.001385
__init__ (protocol.py:933),26,0.000136,0.001080
add_resource (protocol.py:946),318,0.000473,0.010922
_get_data_dict (protocol.py:954),26,0.000062,0.000431
__init__ (protocol.py:1022),2485,0.028289,0.040501
__call__ (protocol.py:1034),10399,0.059731,0.274698
is_connected (protocol.py:1069),4971,0.005524,0.005524
close (protocol.py:1086),1,0.000011,0.000076
send (protocol.py:1092),2486,0.017040,0.343758
recv (protocol.py:1109),2485,0.015303,2.834304
update_info (monitors.py:146),2000,0.037375,0.276874
update_complete_info (monitors.py:166),1000,0.012572,0.111861
on_simulation_ends (monitors.py:249),1,0.000011,0.000018
on_job_submitted (monitors.py:258),1000,0.002291,0.002291
on_job_completed (monitors.py:264),1000,0.015289,0.097151
on_simulation_ends (monitors.py:365),2,0.000082,0.001776
on_host_state_changed (monitors.py:370),20976,0.010436,0.218764
update_info (monitors.py:377),21104,0.137514,0.209959
on_simulation_ends (monitors.py:485),1,0.000013,0.000015
on_host_state_changed (monitors.py:550),10488,0.028516,0.041079
__get_key_from_state (monitors.py:566),10488,0.004983,0.004983
on_job_started (monitors.py:738),1000,0.001542,0.227882
on_job_completed (monitors.py:741),1000,0.001271,0.232861
on_host_state_changed (monitors.py:744),10488,0.010928,2.450256
update_info (monitors.py:747),12488,1.208920,2.897258
__new__ (procset.py:40),58536,0.034725,0.055479
__format__ (procset.py:64),1698,0.004404,0.006072
__len__ (procset.py:72),3396,0.001083,0.001083
__eq__ (procset.py:88),30633,0.003204,0.003204
__lt__ (procset.py:91),43920,0.003121,0.003121
__gt__ (procset.py:96),144945,0.009517,0.009517
__str__ (protocol.py:44),31664,0.013255,0.033748
__init__ (procset.py:109),5370,0.040026,0.418094
<genexpr> (procset.py:150),2724,0.001778,0.002741
<genexpr> (procset.py:154),2724,0.005162,0.012183
from_str (procset.py:125),1026,0.005211,0.068118
__str__ (procset.py:161),1026,0.001048,0.016002
<genexpr> (procset.py:173),2724,0.000957,0.008175
__format__ (procset.py:164),1026,0.003814,0.013411
__iter__ (procset.py:180),6270,0.003797,0.003797
<genexpr> (procset.py:246),5448,0.001400,0.003781
__len__ (procset.py:244),2052,0.001835,0.007215
_flatten (procset.py:328),140886,0.034206,0.117528
_merge_core (procset.py:338),92352,0.104841,0.309435
_merge (procset.py:370),57156,0.042899,0.382022
update (procset.py:521),318,0.000537,0.004491
_as_procint (procset.py:667),43284,0.037397,0.058909
_as_itvs (procset.py:681),43920,0.020403,0.083322
__init__ (simulator.py:74),276416,0.070100,0.070100
<listcomp> (simulator.py:147),22207,0.623089,1.467989
queue (simulator.py:144),22207,0.012480,1.480469
<genexpr> (simulator.py:156),546764,0.637264,0.958431
agenda (simulator.py:149),280735,0.781691,2.394109
platform (simulator.py:169),775163,0.092318,0.092318
is_running (simulator.py:174),22837,0.005231,0.005231
current_time (simulator.py:179),1156864,0.261054,0.426877
