function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),52516,0.006711,0.006711
<method 'get' of 'dict' objects> (~:0),54584032,5.442321,5.442321
<method 'setdefault' of 'dict' objects> (~:0),50142,0.010342,0.010342
<method 'items' of 'dict' objects> (~:0),53449,0.009230,0.009230
<method 'values' of 'dict' objects> (~:0),44747,0.010544,0.010544
<method 'append' of 'list' objects> (~:0),7084276,0.822626,0.822626
<method 'insert' of 'list' objects> (~:0),33906,0.044805,0.044805
<method 'extend' of 'list' objects> (~:0),363968,0.093624,0.112083
<method 'pop' of 'list' objects> (~:0),44747,0.035665,0.035665
<method 'sort' of 'list' objects> (~:0),18139,0.008153,0.008153
<method 'join' of 'str' objects> (~:0),47341,0.016647,0.016647
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000002,0.000002
<built-in method builtins.getattr> (~:0),23712,0.005582,0.005582
<built-in method builtins.hasattr> (~:0),8,0.000004,0.000004
<built-in method builtins.isinstance> (~:0),43372,0.011310,0.011310
<built-in method builtins.len> (~:0),873498,0.091776,0.091776
<built-in method builtins.max> (~:0),3188309,0.287094,0.287094
<built-in method builtins.min> (~:0),368387,0.091048,0.237102
<built-in method builtins.next> (~:0),70465,0.024735,0.773638
<built-in method builtins.round> (~:0),43356,0.033274,0.033274
<built-in method builtins.sorted> (~:0),73045,0.497978,0.784655
<built-in method builtins.sum> (~:0),223735,0.615489,1.652937
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000005,0.000005
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000112,0.000112
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),36496,0.101705,0.165472
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000005,0.000025
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000011,0.000366
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000015,0.000041
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),92348,0.018547,0.018547
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000056,0.000113
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000005,0.000184
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),44747,0.982736,14.754434
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),44747,3.447715,5.257946
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),44747,0.642518,1.194117
prep_schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:291),44747,2.067876,8.587569
allocate (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:45),10839,0.097643,0.273919
push_event (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:110),36502,0.059149,0.276359
advance (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:300),30751,0.212110,30.074579
update_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:176),44747,2.332491,2.913909
remove_job_from_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),10839,0.019583,0.021106
backfill (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:16),44747,1.688791,2.560139
timeout_policy (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:216),44747,1.447508,2.064724
_update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:64),100284,0.146119,0.146119
switch_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),2732,0.081401,0.571472
compute (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),10839,0.036429,0.351440
switch_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),2608,0.057260,0.539713
record (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:136),89494,0.112102,11.564311
update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:227),44747,3.889497,7.319191
release (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),10839,0.007141,0.154034
add_job_to_scheduled_queue (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:36),10839,0.009709,0.012992
turn_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),2732,0.003219,0.076325
turn_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),2608,0.002803,0.074477
switch_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:86),2732,0.007404,0.059182
turn_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:102),2608,0.007622,0.067920
log_trace (/papers/SPARS-Pub/SPARS/Logger.py:43),92344,0.069475,0.121520
FCFSPSUS (/papers/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psus.py:14),44747,0.039566,0.208850
add_job_to_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),10839,0.003975,0.005547
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:202),47341,0.038576,0.045570
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:56),178048,0.018459,0.018459
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:200),20323,0.003301,0.003301
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),178048,0.127159,0.127159
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:263),370411,0.140123,0.140123
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:264),597653,0.149354,0.149354
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:266),729060,0.154834,0.154834
_agenda_by_id (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:33),66425,0.281997,0.281997
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:268),1188380,0.244070,0.244070
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:270),3065847,0.349066,0.349066
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),25071,0.210085,0.372589
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),25071,0.211535,0.373013
turn_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:91),2732,0.007318,0.069273
switch_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:95),2608,0.007684,0.068680
schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:5),44747,0.215151,14.830550
log_info (/papers/SPARS-Pub/SPARS/Logger.py:47),4,0.000006,0.000386
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:64),178048,0.018894,0.018894
_trace (/papers/SPARS-Pub/SPARS/Logger.py:10),92344,0.033498,0.052045
schedule (/papers/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),44747,0.030433,14.866681
_set_prestart_release_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:68),10839,0.025802,0.074715
print_states_dur (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000866,0.001096
_get_nodes_by_ids (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:138),32358,0.322724,0.329844
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:130),449196,0.063766,0.063766
start_simulator (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:160),1,0.000000,0.000000
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:186),166909,0.018092,0.018092
set_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:207),44747,0.005699,0.005699
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:21),3622144,0.241108,0.241108
release (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:127),10839,0.026127,0.146893
push_event (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:198),20323,0.038301,0.064644
_schedule_next_rl_tick (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:153),44747,0.006024,0.006024
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:164),1,0.000007,0.001746
validate_duplication (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),21519,0.027224,0.033539
update_custom_resources_agenda_partial (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:78),10839,0.072898,0.151948
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000069,0.001468
allocate (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:111),10839,0.020481,0.140652
update_node_state_duration (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:207),44747,1.212284,1.212284
print_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.000138,0.000287
name (/usr/lib/python3.13/multiprocessing/process.py:189),4,0.000000,0.000000
current_process (/usr/lib/python3.13/multiprocessing/process.py:37),4,0.000001,0.000001
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000024,0.000024
<built-in method _asyncio.current_task> (~:0),4,0.000004,0.000004
handle (/usr/lib/python3.13/logging/__init__.py:1011),4,0.000009,0.000179
filter (/usr/lib/python3.13/logging/__init__.py:840),8,0.000003,0.000003
flush (/usr/lib/python3.13/logging/__init__.py:1131),4,0.000009,0.000014
_format (/usr/lib/python3.13/logging/__init__.py:463),4,0.000008,0.000008
