function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),73948,0.009469,0.009469
<method 'get' of 'dict' objects> (~:0),48532073,4.926712,4.926712
<method 'setdefault' of 'dict' objects> (~:0),38344,0.007664,0.007664
<method 'items' of 'dict' objects> (~:0),47426,0.008231,0.008231
<method 'values' of 'dict' objects> (~:0),38910,0.009208,0.009208
<method 'append' of 'list' objects> (~:0),6672995,0.782610,0.782610
<method 'insert' of 'list' objects> (~:0),28069,0.034397,0.034397
<method 'extend' of 'list' objects> (~:0),201073,0.065755,0.083839
<method 'pop' of 'list' objects> (~:0),38910,0.031047,0.031047
<method 'sort' of 'list' objects> (~:0),13993,0.007227,0.007227
<method 'join' of 'str' objects> (~:0),43038,0.015806,0.015806
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000005,0.000005
<built-in method sys._getframe> (~:0),4,0.000002,0.000002
<built-in method builtins.getattr> (~:0),27329,0.006229,0.006229
<built-in method builtins.hasattr> (~:0),8,0.000004,0.000004
<built-in method builtins.isinstance> (~:0),43372,0.010659,0.010659
<built-in method builtins.len> (~:0),209525,0.031593,0.031593
<built-in method builtins.max> (~:0),2748043,0.255721,0.255721
<built-in method builtins.min> (~:0),736835,0.125245,0.274114
<built-in method builtins.next> (~:0),56084,0.019243,0.616530
<built-in method builtins.round> (~:0),43356,0.029862,0.029862
<built-in method builtins.sorted> (~:0),38910,0.033014,0.072341
<built-in method builtins.sum> (~:0),194550,0.535137,1.446475
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000003,0.000003
<built-in method posix.getpid> (~:0),4,0.000005,0.000005
<built-in method posix.fspath> (~:0),20,0.000004,0.000004
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000120,0.000120
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),32193,0.090057,0.146902
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000006,0.000038
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000011,0.000479
