function,ncalls,tottime_s,cumtime_s
<method 'get' of 'dict' objects> (~:0),2769892,0.120677,0.120677
<method 'setdefault' of 'dict' objects> (~:0),224,0.000017,0.000017
<method 'items' of 'dict' objects> (~:0),8183,0.000511,0.000511
<method 'values' of 'dict' objects> (~:0),2346,0.000182,0.000182
<method 'append' of 'list' objects> (~:0),361747,0.018474,0.018474
<method 'insert' of 'list' objects> (~:0),1713,0.000184,0.000184
<method 'extend' of 'list' objects> (~:0),3256,0.000290,0.000290
<method 'pop' of 'list' objects> (~:0),2346,0.000268,0.000268
<method 'sort' of 'list' objects> (~:0),1824,0.001308,0.002175
<method 'join' of 'str' objects> (~:0),3096,0.000602,0.000602
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000002,0.000002
<built-in method sys._getframe> (~:0),4,0.000001,0.000001
<built-in method builtins.any> (~:0),13936,0.002299,0.004071
<built-in method builtins.getattr> (~:0),1,0.000000,0.000000
<built-in method builtins.hasattr> (~:0),450440,0.019561,0.019561
<built-in method builtins.isinstance> (~:0),4008,0.000388,0.000388
<built-in method builtins.len> (~:0),19784,0.001288,0.001288
<built-in method builtins.min> (~:0),8798,0.002119,0.005640
<built-in method builtins.next> (~:0),7485,0.001147,0.002532
<built-in method builtins.round> (~:0),4000,0.000916,0.000916
<built-in method builtins.sorted> (~:0),4346,0.002033,0.003891
<built-in method builtins.sum> (~:0),13730,0.011705,0.041924
basename (<frozen posixpath>:140),4,0.000005,0.000008
splitext (<frozen posixpath>:117),4,0.000003,0.000008
normcase (<frozen posixpath>:52),12,0.000003,0.000004
_get_sep (<frozen posixpath>:41),4,0.000001,0.000002
_splitext (<frozen genericpath>:121),4,0.000004,0.000005
<method 'acquire' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<method 'release' of '_thread.RLock' objects> (~:0),8,0.000001,0.000001
<built-in method _thread.get_ident> (~:0),8,0.000001,0.000001
<built-in method posix.getpid> (~:0),4,0.000001,0.000001
<built-in method posix.fspath> (~:0),20,0.000001,0.000001
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000016,0.000016
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000001,0.000001
<built-in method time.time> (~:0),4,0.000001,0.000001
<method 'fullmatch' of 're.Pattern' objects> (~:0),282044,0.047327,0.047327
<built-in method math.isinf> (~:0),138544,0.006249,0.006249
<built-in method _bisect.bisect_left> (~:0),1960,0.001819,0.002661
format (/usr/lib/python3.11/logging/__init__.py:674),4,0.000004,0.000016
findCaller (/usr/lib/python3.11/logging/__init__.py:1561),4,0.000007,0.000020
_log (/usr/lib/python3.11/logging/__init__.py:1610),4,0.000005,0.000143
callHandlers (/usr/lib/python3.11/logging/__init__.py:1690),4,0.000004,0.000060
__init__ (/usr/lib/python3.11/logging/__init__.py:292),4,0.000024,0.000050
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:355),1000,0.005849,0.024699
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:107),2096,0.002183,0.005173
events_builder (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:305),2346,0.006780,0.017603
FCFSAuto (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:28),2346,0.004955,0.071707
_ensure_transition_index (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:133),450432,0.060815,0.080408
