function,ncalls,tottime_s,cumtime_s
<method 'add' of 'set' objects> (~:0),89678,0.011098,0.011098
<method 'get' of 'dict' objects> (~:0),49271712,4.937623,4.937623
<method 'setdefault' of 'dict' objects> (~:0),34244,0.006791,0.006791
<method 'items' of 'dict' objects> (~:0),44802,0.007529,0.007529
<method 'values' of 'dict' objects> (~:0),39392,0.009488,0.009488
<method 'append' of 'list' objects> (~:0),6899953,0.808562,0.808562
<method 'insert' of 'list' objects> (~:0),28551,0.034769,0.034769
<method 'extend' of 'list' objects> (~:0),182181,0.063308,0.081522
<method 'pop' of 'list' objects> (~:0),39392,0.030950,0.030950
<method 'sort' of 'list' objects> (~:0),15107,0.007007,0.007007
<method 'join' of 'str' objects> (~:0),41122,0.014993,0.014993
<method 'find' of 'str' objects> (~:0),4,0.000001,0.000001
<method 'rfind' of 'str' objects> (~:0),12,0.000003,0.000003
<built-in method sys._getframe> (~:0),4,0.000002,0.000002
<built-in method builtins.getattr> (~:0),29318,0.006674,0.006674
<built-in method builtins.hasattr> (~:0),8,0.000003,0.000003
<built-in method builtins.isinstance> (~:0),43372,0.011106,0.011106
<built-in method builtins.len> (~:0),360149,0.045904,0.045904
<built-in method builtins.max> (~:0),2818754,0.257826,0.257826
<built-in method builtins.min> (~:0),905892,0.140381,0.286046
<built-in method builtins.next> (~:0),50776,0.018397,0.561781
<built-in method builtins.round> (~:0),43356,0.025968,0.025968
<built-in method builtins.sorted> (~:0),51095,0.220430,0.358201
<built-in method builtins.sum> (~:0),196960,0.538298,1.464924
<method '__exit__' of '_thread.RLock' objects> (~:0),8,0.000002,0.000002
<built-in method _thread.get_ident> (~:0),8,0.000002,0.000002
<built-in method posix.getpid> (~:0),4,0.000004,0.000004
<built-in method posix.fspath> (~:0),20,0.000003,0.000003
<method 'write' of '_io.TextIOWrapper' objects> (~:0),4,0.000100,0.000100
<method 'flush' of '_io.TextIOWrapper' objects> (~:0),4,0.000002,0.000002
<built-in method time.time_ns> (~:0),4,0.000001,0.000001
<built-in method _bisect.bisect_left> (~:0),30277,0.086631,0.141293
format (/usr/lib/python3.13/logging/__init__.py:699),4,0.000006,0.000025
_log (/usr/lib/python3.13/logging/__init__.py:1641),4,0.000009,0.000348
findCaller (/usr/lib/python3.13/logging/__init__.py:1592),4,0.000014,0.000041
isEnabledFor (/usr/lib/python3.13/logging/__init__.py:1765),80774,0.016449,0.016449
__init__ (/usr/lib/python3.13/logging/__init__.py:298),4,0.000055,0.000108
callHandlers (/usr/lib/python3.13/logging/__init__.py:1721),4,0.000005,0.000171
proceed (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:173),39392,0.913184,12.927589
update_custom_resources_agenda_global (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:94),39392,3.120156,4.767863
events_builder (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:132),39392,0.506115,0.978894
prep_schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:291),39392,1.685835,7.560364
allocate (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:45),10839,0.096002,0.272999
push_event (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:110),30283,0.049696,0.231319
advance (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:300),27065,0.183461,25.578697
update_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:176),39392,2.066368,2.574739
remove_job_from_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),10839,0.017415,0.018943
backfill (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:16),39392,0.300434,0.659861
timeout_policy (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:216),39392,1.762465,2.593986
_update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:64),68488,0.098401,0.098401
switch_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),1508,0.053580,0.400949
